# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=972,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=145992,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,10,2,2,2055,6,0,6,4,0,17
14,14,0,10,4,2,2244,6,0,6,4,1,19
30,16,0,10,4,2,2271,6,0,6,4,2,19
46,16,0,10,4,2,2244,6,0,4,6,3,19
62,16,0,8,4,2,2028,6,0,4,4,4,17
76,14,0,10,4,2,2568,6,0,6,4,5,22
92,16,0,10,4,2,2703,6,0,4,6,6,23
108,16,0,10,4,2,2595,6,0,4,6,7,22
124,16,0,10,4,2,2865,6,0,4,6,8,24
140,16,0,12,4,2,2865,6,0,6,6,9,24
158,18,0,10,4,2,2541,6,0,6,4,10,21
174,16,0,10,4,2,2730,6,0,6,4,11,23
190,16,0,12,4,2,3297,6,0,6,6,12,27
208,18,0,10,4,2,2865,6,0,6,4,13,24
224,16,0,10,4,2,2595,6,0,6,4,14,22
240,16,0,10,4,2,2568,6,0,6,4,15,21
256,16,0,10,6,2,2892,6,0,4,6,16,24
274,18,0,12,4,2,2973,6,0,6,6,17,25
292,18,0,10,4,2,2460,6,0,4,6,18,20
308,16,0,10,4,2,2730,6,0,6,4,19,22
324,16,0,10,2,2,2163,6,0,6,4,20,18
338,14,0,10,2,2,2163,6,0,6,4,21,18
352,14,0,8,4,2,1704,6,0,6,2,22,14
366,14,0,8,4,2,1704,6,0,4,4,23,14
380,14,0,8,4,2,1839,6,0,6,2,24,15
394,14,0,8,2,2,1488,6,0,6,2,25,12
406,12,0,8,2,2,1245,6,0,6,2,26,10
418,12,0,8,2,2,1245,6,0,6,2,27,10
430,12,0,8,2,2,1353,6,0,4,4,28,11
442,12,0,8,2,2,1461,6,0,8,0,29,12
454,12,0,8,2,2,1434,6,0,6,2,30,12
466,12,0,8,2,2,1434,6,0,6,2,31,12
478,12,0,8,4,2,1893,6,0,6,2,32,16
492,14,0,8,4,2,2001,6,0,4,4,33,17
506,14,0,8,4,2,2028,6,0,4,4,34,17
520,14,0,10,2,2,2028,6,0,6,4,35,17
534,14,0,10,4,2,2568,6,0,6,4,36,22
550,16,0,12,20,2,2460,6,0,6,6,37,21
584,34,0,10,4,2,2460,6,0,8,2,38,21
600,16,0,8,2,2,2622,6,0,4,4,39,22
612,12,0,6,2,2,3000,6,0,2,4,40,25
622,10,0,10,4,2,2757,6,0,6,4,41,23
638,16,0,10,4,2,2622,6,0,4,6,42,22
654,16,0,10,4,2,2892,6,0,6,4,43,24
670,16,0,10,4,2,2838,6,0,6,4,44,23
686,16,0,10,4,2,2649,6,0,6,4,45,22
702,16,0,10,4,2,2838,6,0,6,4,46,24
718,16,0,10,4,2,2568,6,0,4,6,47,21
734,16,0,10,4,2,2649,6,0,4,6,48,22
750,16,0,12,4,2,2973,6,0,6,6,49,25
768,18,0,10,4,2,2541,6,0,6,4,50,21
784,16,2,12,4,2,2568,6,0,8,4,51,21
804,20,0,6,4,2,1920,6,0,2,4,52,16
816,12,0,10,2,2,2298,6,0,4,6,53,19
830,14,0,10,2,2,2055,6,0,6,4,54,17
844,14,0,10,2,2,1920,6,0,6,4,55,16
858,14,0,10,2,2,2055,6,0,6,4,56,17
872,14,0,10,2,2,1920,6,0,6,4,57,16
886,14,0,8,4,2,1893,6,0,4,4,58,16
900,14,0,8,4,2,1839,6,0,4,4,59,15
914,14,0,8,4,2,1920,6,0,6,2,60,16
928,14,0,8,4,2,1947,6,0,6,2,61,16
942,14,0,10,4,4,1920,6,0,6,4,62,16
960,18,0,8,2,2,2028,6,0,4,4,63,17
# complete
