# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=566,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=4051303552,road_bytes=12180,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,6,0,2,57,6,0,6,0,0,1
8,8,0,6,0,2,57,6,0,4,2,1,1
16,8,0,6,0,2,57,6,0,6,0,2,1
24,8,0,6,0,2,57,6,0,6,0,3,1
32,8,0,6,0,2,57,6,0,6,0,4,1
40,8,0,6,0,2,57,6,0,6,0,5,1
48,8,0,6,2,2,57,6,0,6,0,6,1
58,10,0,10,2,2,57,6,0,10,0,7,1
72,14,0,6,0,2,57,6,0,6,0,8,1
80,8,0,4,2,2,246,6,0,4,0,9,8
88,8,0,8,2,2,435,6,0,6,2,10,15
100,12,0,4,0,2,435,6,0,4,0,11,15
106,6,0,4,2,2,435,6,0,4,0,12,15
114,8,0,4,2,2,219,6,0,4,0,13,7
122,8,0,4,2,2,111,6,0,4,0,14,3
130,8,0,6,0,2,192,6,0,4,2,15,6
138,8,0,6,2,2,273,6,0,6,0,16,9
148,10,0,6,0,2,327,6,0,4,2,17,11
156,8,0,6,2,2,273,6,0,6,0,18,9
166,10,0,6,2,2,138,6,0,6,0,19,4
176,10,0,6,2,2,138,6,0,6,0,20,4
186,10,0,6,0,2,165,6,0,6,0,21,5
194,8,0,6,2,2,246,6,0,6,0,22,8
204,10,0,6,2,2,408,6,0,6,0,23,14
214,10,0,6,2,2,408,6,0,6,0,24,14
224,10,0,6,0,2,381,6,0,4,2,25,13
232,8,0,6,2,2,219,6,0,6,0,26,7
242,10,0,6,2,2,138,6,0,6,0,27,4
252,10,0,6,0,2,111,6,0,6,0,28,3
260,8,0,6,2,2,246,6,0,6,0,29,8
270,10,0,6,2,2,462,6,0,6,0,30,16
280,10,0,6,2,2,354,6,0,6,0,31,12
290,10,0,6,0,2,111,6,0,6,0,32,3
298,8,0,6,0,2,84,6,0,6,0,33,2
306,8,0,6,2,2,111,6,0,6,0,34,3
316,10,0,6,0,2,165,6,0,6,0,35,5
324,8,2,6,2,2,246,6,0,6,0,36,8
336,12,0,6,2,2,246,6,0,6,0,37,8
346,10,0,6,2,2,246,6,0,6,0,38,8
356,10,0,6,0,2,192,6,0,4,2,39,6
364,8,0,2,2,2,192,6,0,2,0,40,6
370,6,0,6,0,2,219,6,0,6,0,41,7
378,8,0,6,0,2,192,6,0,6,0,42,6
386,8,0,6,0,2,165,6,0,6,0,43,5
394,8,0,6,2,2,219,6,0,6,0,44,7
404,10,0,4,2,2,273,6,0,4,0,45,9
412,8,0,6,0,2,246,6,0,6,0,46,8
420,8,0,6,2,2,192,6,0,4,2,47,6
430,10,0,6,0,2,192,6,0,6,0,48,6
438,8,0,6,2,2,219,6,0,6,0,49,7
448,10,0,6,0,2,273,6,0,6,0,50,9
456,8,0,6,2,2,327,6,0,6,0,51,11
466,10,0,6,2,2,354,6,0,6,0,52,12
476,10,0,6,0,2,273,6,0,6,0,53,9
484,8,0,8,2,2,57,6,0,8,0,54,1
496,12,0,4,0,2,57,6,0,4,0,55,1
502,6,0,4,2,2,57,6,0,4,0,56,1
510,8,0,6,0,2,57,6,0,6,0,57,1
518,8,0,4,2,2,57,6,0,4,0,58,1
526,8,0,6,0,2,57,6,0,6,0,59,1
534,8,0,6,0,2,57,6,0,6,0,60,1
542,8,0,4,2,2,57,6,0,4,0,61,1
550,8,0,6,0,2,57,6,0,6,0,62,1
558,8,0,6,0,2,57,6,0,6,0,63,1
# complete
