# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=864,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=4051303552,road_bytes=112809,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,8,2,2,1353,6,0,6,2,0,11
12,12,0,6,4,2,1245,6,0,4,2,1,10
24,12,0,6,2,2,1110,6,0,4,2,2,9
34,10,0,10,4,2,1353,6,0,4,6,3,11
50,16,0,12,2,2,1245,6,0,10,2,4,10
66,16,0,12,6,2,1353,6,0,8,4,5,11
86,20,0,6,2,2,1245,6,0,4,2,6,10
96,10,0,14,4,2,1110,6,0,10,4,7,9
116,20,0,10,2,2,1353,6,0,6,4,8,11
130,14,0,8,6,2,1893,6,0,6,2,9,16
146,16,0,10,6,2,2649,6,0,6,4,10,22
164,18,0,12,6,2,2730,6,0,6,6,11,23
184,20,0,12,4,2,2622,6,0,6,6,12,22
202,18,0,6,4,2,2082,6,0,4,2,13,17
214,12,0,8,2,2,1461,6,0,4,4,14,12
226,12,0,8,4,2,1920,6,0,4,4,15,16
240,14,2,16,4,2,2028,6,0,10,6,16,17
264,24,0,14,2,2,2163,6,0,10,4,17,18
282,18,0,6,2,2,2163,6,0,2,4,18,18
292,10,0,4,2,2,1569,6,0,4,0,19,13
300,8,0,4,2,2,1569,6,0,2,2,20,13
308,8,0,4,2,2,1569,6,0,2,2,21,13
316,8,0,4,2,2,1866,6,0,2,2,22,16
324,8,0,6,2,2,2649,6,0,2,4,23,22
334,10,0,10,6,2,2379,6,0,4,6,24,20
352,18,0,10,4,2,2541,6,0,8,2,25,21
368,16,0,4,2,2,1785,6,0,2,2,26,15
376,8,0,4,2,2,1488,6,0,2,2,27,12
384,8,0,6,2,2,1596,6,0,4,2,28,13
394,10,0,6,0,2,2028,6,0,2,4,29,17
402,8,0,10,6,2,2865,6,0,4,6,30,24
420,18,0,16,8,2,2406,6,0,12,4,31,20
446,26,0,8,2,2,1245,6,0,6,2,32,10
458,12,0,4,2,2,1461,6,0,2,2,33,12
466,8,0,4,2,2,1461,6,0,4,0,34,12
474,8,0,6,2,2,1704,6,0,4,2,35,14
484,10,0,8,4,2,2028,6,0,4,4,36,17
498,14,0,18,10,2,1677,6,0,8,10,37,14
528,30,0,6,2,2,2055,6,0,4,2,38,17
538,10,0,4,2,2,1704,6,0,2,2,39,14
546,8,0,10,6,2,1785,6,0,4,6,40,15
564,18,0,8,2,2,1920,6,0,6,2,41,16
576,12,0,6,2,2,1677,6,0,4,2,42,14
586,10,0,8,2,2,1812,6,0,4,4,43,15
598,12,0,8,4,2,1920,6,0,6,2,44,16
612,14,0,10,2,2,2298,6,0,4,6,45,19
626,14,0,8,4,2,1812,6,0,6,2,46,15
640,14,0,8,4,2,1704,6,0,6,2,47,14
654,14,0,8,4,2,1947,6,0,6,2,48,16
668,14,0,10,2,2,1920,6,0,6,4,49,16
682,14,0,12,6,2,2163,6,0,6,6,50,18
702,20,0,6,8,2,2271,6,0,4,2,51,19
718,16,0,8,2,2,2163,6,0,6,2,52,18
730,12,0,8,4,2,2082,6,0,4,4,53,17
744,14,0,8,2,2,1245,6,0,6,2,54,10
756,12,0,8,2,2,1353,6,0,6,2,55,11
768,12,0,8,2,2,1245,6,0,4,4,56,10
780,12,0,8,2,2,1110,6,0,6,2,57,9
792,12,0,8,2,2,1353,6,0,6,2,58,11
804,12,0,8,2,2,1245,6,0,6,2,59,10
816,12,0,10,2,2,1353,6,0,6,4,60,11
830,14,0,8,0,2,1245,6,0,6,2,61,10
840,10,0,6,4,2,1110,6,0,4,2,62,9
852,12,0,8,2,2,1353,6,0,6,2,63,11
# complete
