# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=574,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=20820,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,6,0,2,246,6,0,4,2,0,8
8,8,0,6,2,2,273,6,0,6,0,1,9
18,10,0,6,2,2,300,6,0,6,0,2,10
28,10,0,6,2,2,300,6,0,6,0,3,10
38,10,0,6,0,2,300,6,0,6,0,4,10
46,8,0,6,2,2,381,6,0,6,0,5,13
56,10,0,6,2,2,462,6,0,6,0,6,16
66,10,0,6,2,2,462,6,0,6,0,7,16
76,10,0,6,2,2,435,6,0,6,0,8,15
86,10,0,6,2,2,489,6,0,6,0,9,17
96,10,0,6,2,2,408,6,0,4,2,10,14
106,10,0,6,2,2,462,6,0,4,2,11,16
116,10,0,6,2,2,543,6,0,6,0,12,19
126,10,0,6,2,2,435,6,0,6,0,13,15
136,10,0,12,6,2,435,6,0,12,0,14,15
156,20,0,8,8,2,435,6,0,8,0,15,15
174,18,0,6,6,2,462,6,0,4,2,16,16
188,14,2,12,2,2,516,6,0,6,6,17,18
206,18,0,10,4,2,408,6,0,10,0,18,14
222,16,0,12,2,4,408,6,0,10,2,19,14
240,18,0,8,2,2,300,6,0,8,0,20,10
252,12,0,2,2,2,273,6,0,2,0,21,9
258,6,0,8,4,2,246,6,0,8,0,22,8
272,14,2,10,2,2,192,6,0,10,0,23,6
288,16,0,16,4,2,165,6,0,16,0,24,5
310,22,0,4,2,2,84,6,0,4,0,25,2
318,8,0,4,2,2,57,6,0,4,0,26,1
326,8,0,6,2,2,57,6,0,6,0,27,1
336,10,0,4,6,2,84,6,0,4,0,28,2
348,12,0,6,0,2,111,6,0,6,0,29,3
356,8,0,6,2,2,138,6,0,6,0,30,4
366,10,0,6,0,2,138,6,0,6,0,31,4
374,8,0,4,2,2,192,6,0,4,0,32,6
382,8,0,4,0,2,219,6,0,4,0,33,7
388,6,0,2,2,2,246,6,0,2,0,34,8
394,6,0,4,0,2,300,6,0,4,0,35,10
400,6,0,2,2,2,381,6,0,2,0,36,13
406,6,0,2,2,2,408,6,0,2,0,37,14
412,6,0,2,2,2,408,6,0,2,0,38,14
418,6,0,4,0,2,462,6,0,2,2,39,16
424,6,0,2,2,2,462,6,0,2,0,40,16
430,6,0,2,2,2,462,6,0,2,0,41,16
436,6,0,2,2,2,462,6,0,2,0,42,16
442,6,0,2,2,2,462,6,0,2,0,43,16
448,6,0,2,2,2,489,6,0,2,0,44,17
454,6,0,2,2,2,381,6,0,2,0,45,13
460,6,0,2,2,2,462,6,0,2,0,46,16
466,6,0,2,2,2,381,6,0,2,0,47,13
472,6,0,2,2,2,408,6,0,2,0,48,14
478,6,0,2,2,2,462,6,0,2,0,49,16
484,6,0,2,2,2,381,6,0,2,0,50,13
490,6,0,4,2,2,354,6,0,4,0,51,12
498,8,0,4,0,2,273,6,0,4,0,52,9
504,6,0,4,0,2,300,6,0,2,2,53,10
510,6,0,4,0,2,273,6,0,4,0,54,9
516,6,0,4,0,2,246,6,0,4,0,55,8
522,6,0,2,2,2,246,6,0,2,0,56,8
528,6,0,2,2,2,219,6,0,2,0,57,7
534,6,0,4,0,2,219,6,0,4,0,58,7
540,6,0,4,0,2,219,6,0,4,0,59,7
546,6,0,4,0,2,246,6,0,4,0,60,8
552,6,0,4,0,2,273,6,0,4,0,61,9
558,6,0,4,0,2,246,6,0,4,0,62,8
564,6,0,6,2,2,273,6,0,6,0,63,9
# complete
