# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1226,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=4051303552,road_bytes=90777,fixed_bands=0
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,2,2,1353,6,0,6,8,0,11
18,18,0,14,2,2,1245,6,0,6,8,1,10
36,18,0,16,2,2,1110,6,0,6,10,2,9
56,20,0,24,2,2,1353,6,0,8,16,3,11
84,28,0,14,2,2,1245,6,0,8,6,4,10
102,18,0,10,2,2,1353,6,0,4,6,5,11
116,14,0,12,2,2,1245,6,0,6,6,6,10
132,16,0,16,2,2,1110,6,0,6,10,7,9
152,20,0,16,2,2,1353,6,0,6,10,8,11
172,20,0,16,2,2,1677,6,0,6,10,9,14
192,20,0,14,4,2,1569,6,0,6,8,10,13
212,20,0,14,4,2,1461,6,0,4,10,11,12
232,20,0,16,2,2,1326,6,0,6,10,12,11
252,20,0,16,2,2,1461,6,0,4,12,13,12
272,20,0,14,2,2,1353,6,0,6,8,14,11
290,18,0,14,4,2,1569,6,0,6,8,15,13
310,20,0,14,4,2,1569,6,0,6,8,16,13
330,20,0,16,2,2,1434,6,0,6,10,17,12
350,20,0,16,2,2,1569,6,0,6,10,18,13
370,20,0,14,2,2,1245,6,0,6,8,19,10
388,18,0,14,4,2,1461,6,0,6,8,20,12
408,20,0,14,4,2,1461,6,0,6,8,21,12
428,20,0,16,2,2,1650,6,0,6,10,22,14
448,20,0,16,4,2,1677,6,0,6,10,23,14
470,22,0,14,4,2,1569,6,0,4,10,24,13
490,20,0,14,2,2,1569,6,0,4,10,25,13
508,18,0,14,2,4,1353,6,0,6,8,26,11
528,20,0,16,2,2,1218,6,0,4,12,27,10
548,20,0,16,2,2,1461,6,0,6,10,28,12
568,20,0,14,4,2,1677,6,0,6,8,29,14
588,20,0,14,4,2,1893,6,0,6,8,30,16
608,20,0,16,2,2,1245,6,0,6,10,31,10
628,20,0,16,2,2,1110,6,0,6,10,32,9
648,20,0,16,4,2,1461,6,0,6,10,33,12
670,22,0,14,4,2,1353,6,0,6,8,34,11
690,20,0,14,4,2,1569,6,0,6,8,35,13
710,20,0,14,4,2,1569,6,0,4,10,36,13
730,20,0,14,4,2,1326,6,0,4,10,37,11
750,20,0,12,4,2,1569,6,0,4,8,38,13
768,18,0,12,4,2,1461,6,0,4,8,39,12
786,18,0,22,6,2,1569,6,0,10,12,40,13
816,30,0,12,8,4,1461,6,0,6,6,41,12
840,24,0,20,6,2,1218,6,0,8,12,42,10
868,28,0,12,4,2,1569,6,0,4,8,43,13
886,18,0,10,6,2,1461,6,0,4,6,44,12
904,18,0,18,4,2,1677,6,0,4,14,45,14
928,24,0,24,2,2,1461,6,0,12,12,46,12
956,28,0,18,6,2,1326,6,0,4,14,47,11
982,26,0,12,4,2,1569,6,0,4,8,48,13
1000,18,0,12,2,2,1461,6,0,4,8,49,12
1016,16,0,10,4,2,1677,6,0,4,6,50,14
1032,16,0,10,2,2,1569,6,0,4,6,51,13
1046,14,0,12,2,2,1434,6,0,4,8,52,12
1062,16,0,12,2,2,1461,6,0,4,8,53,12
1078,16,0,10,2,2,1245,6,0,2,8,54,10
1092,14,0,10,2,2,1353,6,0,4,6,55,11
1106,14,0,10,2,2,1245,6,0,4,6,56,10
1120,14,0,10,2,2,1110,6,0,2,8,57,9
1134,14,0,12,0,2,1353,6,0,4,8,58,11
1148,14,0,10,2,2,1245,6,0,4,6,59,10
1162,14,0,10,2,2,1353,6,0,4,6,60,11
1176,14,0,10,2,2,1245,6,0,4,6,61,10
1190,14,0,10,4,2,1110,6,0,4,6,62,9
1206,16,0,16,2,2,1353,6,0,6,10,63,11
# complete
