# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1044,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=150501,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,8,2,2,2163,6,0,4,4,0,18
12,12,0,8,4,2,2352,6,0,4,4,1,20
26,14,0,8,4,2,2379,6,0,4,4,2,20
40,14,0,10,4,2,2352,6,0,6,4,3,20
56,16,0,8,4,2,2136,6,0,6,2,4,18
70,14,0,10,4,2,2568,6,0,4,6,5,22
86,16,0,8,4,2,2703,6,0,4,4,6,23
100,14,0,10,2,2,2703,6,0,4,6,7,23
114,14,0,10,4,2,2973,6,0,4,6,8,25
130,16,0,10,2,2,2973,6,0,4,6,9,25
144,14,0,10,4,2,2649,6,0,4,6,10,22
160,16,0,22,2,2,2838,6,0,8,14,11,24
186,26,0,10,6,2,3405,6,0,4,6,12,28
204,18,0,16,4,2,2973,6,0,10,6,13,25
226,22,0,8,6,2,2595,6,0,4,4,14,22
242,16,0,14,4,2,2568,6,0,10,4,15,21
262,20,0,10,4,2,2892,6,0,4,6,16,24
278,16,0,12,4,2,2973,6,0,4,8,17,25
296,18,0,24,14,2,2460,6,0,16,8,18,20
336,40,0,10,4,2,2730,6,0,6,4,19,22
352,16,0,8,6,2,2163,6,0,6,2,20,18
368,16,0,10,4,2,2163,6,0,8,2,21,18
384,16,0,6,4,2,1704,6,0,4,2,22,14
396,12,0,6,4,2,1704,6,0,4,2,23,14
408,12,0,10,2,2,1839,6,0,6,4,24,15
422,14,0,10,2,2,1488,6,0,6,4,25,12
436,14,0,16,2,2,1353,6,0,12,4,26,11
456,20,0,6,2,2,1353,6,0,4,2,27,11
466,10,0,6,4,2,1461,6,0,4,2,28,12
478,12,0,16,10,2,1569,6,0,8,8,29,13
506,28,0,12,4,2,1542,6,0,10,2,30,13
524,18,0,8,2,2,1542,6,0,6,2,31,13
536,12,0,8,2,2,2001,6,0,4,4,32,17
548,12,0,8,2,2,2109,6,0,4,4,33,18
560,12,0,8,2,2,2136,6,0,4,4,34,18
572,12,0,10,4,2,2136,6,0,4,6,35,18
588,16,0,28,16,2,2568,6,0,16,12,36,22
634,46,0,16,4,2,2460,6,0,10,6,37,21
656,22,0,8,6,2,2568,6,0,4,4,38,22
672,16,0,12,6,2,2730,6,0,6,6,39,23
692,20,0,12,4,2,3108,6,0,6,6,40,26
710,18,0,10,4,2,2865,6,0,4,6,41,24
726,16,0,14,4,2,2730,6,0,8,6,42,23
746,20,0,14,6,2,3000,6,0,8,6,43,25
768,22,0,10,4,2,2946,6,0,4,6,44,24
784,16,0,10,4,2,2757,6,0,6,4,45,23
800,16,0,16,6,2,2838,6,0,6,10,46,24
824,24,0,8,4,2,2568,6,0,4,4,47,21
838,14,0,8,4,2,2649,6,0,4,4,48,22
852,14,0,8,4,2,2838,6,0,4,4,49,24
866,14,0,8,2,2,2649,6,0,4,4,50,22
878,12,0,8,2,2,2568,6,0,4,4,51,21
890,12,0,8,2,2,2028,6,0,4,4,52,17
902,12,0,8,4,2,2406,6,0,4,4,53,20
916,14,0,10,4,2,2163,6,0,6,4,54,18
932,16,0,8,2,2,2028,6,0,4,4,55,17
944,12,0,8,2,2,2271,6,0,4,4,56,19
956,12,0,8,2,2,2001,6,0,4,4,57,17
968,12,0,8,2,2,1893,6,0,4,4,58,16
980,12,0,8,2,2,1974,6,0,4,4,59,16
992,12,0,8,2,2,2028,6,0,6,2,60,17
1004,12,0,8,2,2,2055,6,0,4,4,61,17
1016,12,0,12,2,2,2028,6,0,8,4,62,17
1032,16,0,8,2,2,2136,6,0,4,4,63,18
# complete
