# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1262,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=98931,fixed_bands=0
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,4,2,1677,6,0,6,8,0,14
20,20,0,16,2,2,1785,6,0,4,12,1,15
40,20,0,16,4,2,1677,6,0,6,10,2,14
62,22,0,16,2,2,1785,6,0,4,12,3,15
82,20,0,14,4,2,1677,6,0,6,8,4,14
102,20,0,14,4,2,1677,6,0,4,10,5,14
122,20,0,16,4,2,1542,6,0,4,12,6,13
144,22,0,16,2,2,1542,6,0,6,10,7,13
164,20,0,14,4,2,1785,6,0,6,8,8,15
184,20,0,14,4,2,1812,6,0,6,8,9,15
204,20,0,16,2,2,1785,6,0,6,10,10,15
224,20,0,16,2,2,1677,6,0,6,10,11,14
244,20,0,14,2,2,1731,6,0,6,8,12,14
262,18,0,14,4,2,1461,6,0,6,8,13,12
282,20,0,14,2,2,1434,6,0,6,8,14,12
300,18,0,14,4,2,1326,6,0,4,10,15,11
320,20,0,14,2,2,1596,6,0,6,8,16,13
338,18,0,14,4,2,1677,6,0,6,8,17,14
358,20,0,16,2,2,1461,6,0,6,10,18,12
378,20,0,12,4,2,1623,6,0,6,6,19,13
396,18,0,14,2,2,1353,6,0,4,10,20,11
414,18,0,12,2,2,1353,6,0,6,6,21,11
430,16,0,16,2,2,1218,6,0,6,10,22,10
450,20,0,14,4,2,1110,6,0,6,8,23,9
470,20,0,14,4,2,1353,6,0,6,8,24,11
490,20,0,14,4,2,1353,6,0,6,8,25,11
510,20,0,16,2,2,1245,6,0,6,10,26,10
530,20,0,14,4,2,1353,6,0,6,8,27,11
550,20,0,14,4,2,1353,6,0,6,8,28,11
570,20,0,14,4,2,1461,6,0,6,8,29,12
590,20,0,16,2,2,1326,6,0,6,10,30,11
610,20,0,14,4,2,1434,6,0,6,8,31,12
630,20,0,14,4,2,1785,6,0,6,8,32,15
650,20,0,16,2,2,1785,6,0,6,10,33,15
670,20,0,16,4,2,1785,6,0,6,10,34,15
692,22,0,22,4,2,1677,6,0,6,16,35,14
720,28,0,10,2,2,1677,6,0,4,6,36,14
734,14,0,12,4,2,1677,6,0,4,8,37,14
752,18,0,16,4,2,1434,6,0,6,10,38,12
774,22,0,16,2,2,1542,6,0,6,10,39,13
794,20,0,14,4,2,1677,6,0,6,8,40,14
814,20,0,14,2,2,1812,6,0,6,8,41,15
832,18,0,16,2,2,1677,6,0,4,12,42,14
852,20,0,14,4,2,1569,6,0,4,10,43,13
872,20,0,14,2,2,1731,6,0,6,8,44,14
890,18,0,14,4,2,1461,6,0,6,8,45,12
910,20,0,14,2,2,1434,6,0,6,8,46,12
928,18,0,14,4,2,1461,6,0,4,10,47,12
948,20,0,14,2,2,1596,6,0,6,8,48,13
966,18,0,14,4,2,1677,6,0,6,8,49,14
986,20,0,16,2,2,1569,6,0,6,10,50,13
1006,20,0,14,2,2,1731,6,0,6,8,51,14
1024,18,0,14,4,2,1461,6,0,6,8,52,12
1044,20,0,14,2,2,1569,6,0,6,8,53,13
1062,18,0,16,2,2,1326,6,0,6,10,54,11
1082,20,0,14,4,2,1326,6,0,6,8,55,11
1102,20,0,14,4,2,1569,6,0,6,8,56,13
1122,20,0,16,2,2,1569,6,0,6,10,57,13
1142,20,0,16,2,2,1461,6,0,6,10,58,12
1162,20,0,16,2,2,1461,6,0,6,10,59,12
1182,20,0,14,4,2,1461,6,0,6,8,60,12
1202,20,0,16,2,2,1461,6,0,6,10,61,12
1222,20,0,16,2,2,1434,6,0,6,10,62,12
1242,20,0,16,2,2,1434,6,0,6,10,63,12
# complete
