kind,ordinal,begin_ns,end_ns
1,0,75071952579650,75071966016463
0,0,75071952577141,75071982726147
1,1,75076138078385,75076138079225
0,1,75076138077735,75076148585815
1,2,75076155775643,75076163994906
0,2,75076155775623,75076179558516
1,3,75076182277721,75076195067567
0,3,75076182277701,75076215662559
1,4,75076237340174,75076237340234
0,4,75076237340154,75076246535772
1,5,75076249528304,75076262044732
0,5,75076249528284,75076282638894
1,6,75076285205869,75076298126545
0,6,75076285205849,75076313667986
1,7,75076316570209,75076329177187
0,7,75076316570189,75076349772108
1,8,75076352436463,75076365286499
0,8,75076352436433,75076380828330
1,9,75076384133581,75076396311731
0,9,75076384133551,75076411853321
1,10,75076414558506,75076432378843
0,10,75076414558476,75076447921444
1,11,75076450560249,75076463398675
0,11,75076450560179,75076479250124
1,12,75076482557075,75076495070243
0,12,75076482557035,75076515900233
1,13,75076519213174,75076531362185
0,13,75076519213134,75076546812026
1,14,75076550872322,75076562279347
0,14,75076550872302,75076582785149
1,15,75076586854176,75076598242170
0,15,75076586854146,75076613696871
1,16,75076617779738,75076629150133
0,16,75076617779718,75076649697434
1,17,75076652772827,75076665212195
0,17,75076652772807,75076680734896
1,18,75076683407041,75076696592935
0,18,75076683407021,75076712428194
1,19,75076715675315,75076733344304
0,19,75076715675285,75076749164773
1,20,75076752114246,75076764982112
0,20,75076752114216,75076780806151
1,21,75076784330771,75076796616670
0,21,75076784330741,75076812086851
1,22,75076815164273,75076832647003
0,22,75076815164243,75076848097844
1,23,75076851702343,75076863549145
0,23,75076851702323,75076879001987
1,24,75076882488176,75076899504059
0,24,75076882488156,75076914955100
1,25,75076917591775,75076930466911
0,25,75076917591745,75076945916602
1,26,75076948827375,75076966480924
0,26,75076948827345,75076981931555
1,27,75076986301160,75076997381796
0,27,75076986301130,75077012837157
1,28,75077016224138,75077028321648
0,28,75077016224108,75077048805131
1,29,75077052441880,75077064238512
0,29,75077052441860,75077079670023
1,30,75077082687886,75077095100965
0,30,75077082687866,75077115644757
1,31,75077118391661,75077131084888
0,31,75077118391631,75077146569749
1,32,75077149370123,75077162002720
0,32,75077149370093,75077182495902
1,33,75077185632644,75077197926784
0,33,75077185632624,75077213413185
1,34,75077217343272,75077228844426
0,34,75077217343242,75077249367868
1,35,75077253312255,75077264800709
0,35,75077253312225,75077280291400
1,36,75077283544051,75077295722381
0,36,75077283544021,75077316267463
1,37,75077319288336,75077331699405
0,37,75077319288316,75077347193066
1,38,75077350585136,75077362624097
0,38,75077350585106,75077383110269
1,39,75077386596859,75077398541121
0,39,75077386596839,75077414032181
1,40,75077417955999,75077429463123
0,40,75077417955969,75077449954455
1,41,75077452912648,75077465491686
0,41,75077452912618,75077481050116
1,42,75077484813975,75077496574687
0,42,75077484813945,75077512129598
1,43,75077514992011,75077532717939
0,43,75077514991981,75077548279390
1,44,75077551651391,75077563802341
0,44,75077551651361,75077579383521
1,45,75077582853821,75077595175000
0,45,75077582853741,75077615679233
1,46,75077619062873,75077631131584
0,46,75077619062843,75077646583095
1,47,75077649829586,75077662003606
0,47,75077649829566,75077682516198
1,48,75077685651930,75077697967330
0,48,75077685651900,75077713462981
1,49,75077716996910,75077728914192
0,49,75077716996890,75077749422394
1,50,75077752833944,75077764878725
0,50,75077752833914,75077780388056
1,51,75077783829916,75077795824117
0,51,75077783829886,75077816332869
1,52,75077820091398,75077831764051
0,52,75077820091368,75077847258232
1,53,75077851170869,75077862689733
0,53,75077851170849,75077883221595
1,54,75077886923444,75077898652546
0,54,75077886923424,75077914084768
1,55,75077917434398,75077929576059
0,55,75077917434368,75077945011800
1,56,75077948471620,75077965507322
0,56,75077948471590,75077980940583
1,57,75077983905116,75077996443544
0,57,75077983905086,75078011876315
1,58,75078014399141,75078032419857
0,58,75078014399111,75078047851329
1,59,75078050046966,75078063320170
0,59,75078050046936,75078078751681
1,60,75078081019378,75078099297403
0,60,75078081019358,75078114728664
1,61,75078117338999,75078130162386
0,61,75078117338979,75078145594577
1,62,75078148154892,75078166079539
0,62,75078148154872,75078181561320
1,63,75078184510443,75078197339120
0,63,75078184510413,75078212790181
1,64,75078215479005,75078228242452
0,64,75078215478985,75078248747624
1,65,75078251200820,75078264204275
0,65,75078251200800,75078279680306
1,66,75078282200492,75078295133757
0,66,75078282200472,75078315687109
1,67,75078318029346,75078331189240
0,67,75078318029316,75078346660351
# complete
