# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1236,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=1,light=0,recorded=64,pose_hash=1844998336,road_bytes=98931
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,4,2,1677,6,1,6,8,0,14
20,20,0,16,2,2,1785,6,1,6,10,1,15
40,20,0,16,4,2,1677,6,1,4,12,2,14
62,22,0,16,4,2,1785,6,1,6,10,3,15
84,22,0,20,4,2,1677,6,1,6,14,4,14
110,26,0,12,4,2,1677,6,1,4,8,5,14
128,18,0,14,2,2,1542,6,1,4,10,6,13
146,18,0,16,2,2,1542,6,1,6,10,7,13
166,20,0,16,2,2,1785,6,1,6,10,8,15
186,20,0,14,4,2,1812,6,1,6,8,9,15
206,20,0,16,4,2,1785,6,1,4,12,10,15
228,22,0,14,4,2,1677,6,1,6,8,11,14
248,20,0,14,2,2,1731,6,1,6,8,12,14
266,18,0,14,4,2,1461,6,1,6,8,13,12
286,20,0,14,2,2,1434,6,1,4,10,14,12
304,18,0,16,2,2,1326,6,1,6,10,15,11
324,20,0,14,2,2,1596,6,1,6,8,16,13
342,18,0,14,4,2,1677,6,1,6,8,17,14
362,20,0,16,2,2,1461,6,1,4,12,18,12
382,20,0,14,2,2,1623,6,1,6,8,19,13
400,18,0,14,2,2,1353,6,1,6,8,20,11
418,18,0,12,2,2,1353,6,1,6,6,21,11
434,16,0,16,2,2,1218,6,1,6,10,22,10
454,20,0,14,2,2,1110,6,1,6,8,23,9
472,18,0,14,4,2,1353,6,1,6,8,24,11
492,20,0,16,2,2,1353,6,1,6,10,25,11
512,20,0,16,2,2,1245,6,1,6,10,26,10
532,20,0,14,4,2,1353,6,1,6,8,27,11
552,20,0,14,2,2,1353,6,1,6,8,28,11
570,18,0,14,4,2,1461,6,1,6,8,29,12
590,20,0,16,2,2,1326,6,1,6,10,30,11
610,20,0,14,4,2,1434,6,1,4,10,31,12
630,20,0,18,6,2,1785,6,1,6,12,32,15
656,26,0,16,4,2,1785,6,1,6,10,33,15
678,22,0,18,4,2,1785,6,1,6,12,34,15
702,24,0,22,4,2,1677,6,1,12,10,35,14
730,28,0,14,4,2,1677,6,1,6,8,36,14
750,20,0,14,2,2,1677,6,1,6,8,37,14
768,18,0,14,4,2,1434,6,1,6,8,38,12
788,20,0,12,2,2,1542,6,1,4,8,39,13
804,16,0,12,4,2,1677,6,1,4,8,40,14
822,18,0,16,8,4,1812,6,1,6,10,41,15
850,28,0,16,2,2,1677,6,1,4,12,42,14
870,20,0,10,4,2,1569,6,1,4,6,43,13
886,16,0,12,4,2,1731,6,1,6,6,44,14
904,18,0,12,2,2,1461,6,1,4,8,45,12
920,16,0,10,2,2,1434,6,1,4,6,46,12
934,14,0,12,2,2,1461,6,1,4,8,47,12
950,16,0,8,4,2,1596,6,1,2,6,48,13
964,14,0,16,6,2,1677,6,1,6,10,49,14
988,24,0,12,2,2,1569,6,1,4,8,50,13
1004,16,0,8,4,2,1731,6,1,4,4,51,14
1018,14,0,10,2,2,1461,6,1,4,6,52,12
1032,14,0,10,2,2,1569,6,1,4,6,53,13
1046,14,0,10,2,2,1326,6,1,2,8,54,11
1060,14,0,14,4,2,1326,6,1,6,8,55,11
1080,20,0,14,2,2,1569,6,1,6,8,56,13
1098,18,0,14,4,2,1569,6,1,6,8,57,13
1118,20,0,16,2,2,1461,6,1,4,12,58,12
1138,20,0,14,4,2,1461,6,1,4,10,59,12
1158,20,0,14,2,4,1461,6,1,6,8,60,12
1178,20,0,14,2,2,1461,6,1,6,8,61,12
1196,18,0,16,2,2,1434,6,1,6,10,62,12
1216,20,0,14,4,2,1434,6,1,6,8,63,12
# complete
