# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1238,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=98931
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,32,10,2,1677,6,0,6,26,0,14
44,44,0,14,8,2,1785,6,0,6,8,1,15
68,24,2,18,4,2,1677,6,0,6,12,2,14
94,26,0,20,6,2,1785,6,0,4,16,3,15
122,28,0,10,8,2,1677,6,0,4,6,4,14
142,20,0,12,2,2,1677,6,0,4,8,5,14
158,16,0,12,2,2,1542,6,0,4,8,6,13
174,16,0,10,2,2,1542,6,0,4,6,7,13
188,14,0,10,4,2,1785,6,0,4,6,8,15
204,16,0,12,2,2,1812,6,0,4,8,9,15
220,16,0,12,2,2,1785,6,0,4,8,10,15
236,16,0,12,2,2,1677,6,0,4,8,11,14
252,16,0,10,2,2,1731,6,0,4,6,12,14
266,14,0,10,4,2,1461,6,0,4,6,13,12
282,16,0,12,0,2,1434,6,0,6,6,14,12
296,14,0,10,4,2,1326,6,0,4,6,15,11
312,16,0,10,2,2,1596,6,0,4,6,16,13
326,14,0,10,4,2,1677,6,0,4,6,17,14
342,16,0,12,2,2,1461,6,0,4,8,18,12
358,16,0,10,2,2,1623,6,0,4,6,19,13
372,14,0,14,2,2,1353,6,0,4,10,20,11
390,18,0,12,4,2,1353,6,0,6,6,21,11
408,18,0,16,2,2,1218,6,0,6,10,22,10
428,20,0,14,4,2,1110,6,0,6,8,23,9
448,20,0,22,4,2,1353,6,0,6,16,24,11
476,28,0,20,4,2,1353,6,0,10,10,25,11
502,26,0,12,2,2,1245,6,0,4,8,26,10
518,16,0,12,2,2,1353,6,0,4,8,27,11
534,16,0,10,2,2,1353,6,0,4,6,28,11
548,14,0,14,4,2,1461,6,0,6,8,29,12
568,20,0,16,2,2,1326,6,0,6,10,30,11
588,20,0,16,2,2,1434,6,0,4,12,31,12
608,20,0,14,4,2,1785,6,0,6,8,32,15
628,20,0,14,4,2,1785,6,0,6,8,33,15
648,20,0,16,4,2,1785,6,0,6,10,34,15
670,22,0,16,2,2,1677,6,0,6,10,35,14
690,20,0,14,4,2,1677,6,0,4,10,36,14
710,20,0,14,4,2,1677,6,0,6,8,37,14
730,20,0,16,2,2,1434,6,0,6,10,38,12
750,20,0,14,4,2,1542,6,0,4,10,39,13
770,20,0,14,4,2,1677,6,0,6,8,40,14
790,20,0,14,2,2,1812,6,0,6,8,41,15
808,18,0,16,4,2,1677,6,0,6,10,42,14
830,22,0,14,4,2,1569,6,0,4,10,43,13
850,20,0,14,2,2,1731,6,0,6,8,44,14
868,18,0,14,4,2,1461,6,0,6,8,45,12
888,20,0,14,2,2,1434,6,0,6,8,46,12
906,18,0,16,2,2,1461,6,0,6,10,47,12
926,20,0,12,6,2,1596,6,0,6,6,48,13
946,20,0,22,6,2,1677,6,0,4,18,49,14
976,30,0,12,2,2,1569,6,0,4,8,50,13
992,16,0,10,4,2,1731,6,0,4,6,51,14
1008,16,0,10,2,2,1461,6,0,4,6,52,12
1022,14,0,14,4,2,1569,6,0,4,10,53,13
1042,20,0,16,4,2,1326,6,0,6,10,54,11
1064,22,0,14,2,2,1326,6,0,4,10,55,11
1082,18,0,14,2,2,1569,6,0,4,10,56,13
1100,18,0,14,4,2,1569,6,0,6,8,57,13
1120,20,0,16,2,2,1461,6,0,6,10,58,12
1140,20,0,14,4,2,1461,6,0,6,8,59,12
1160,20,0,14,2,2,1461,6,0,6,8,60,12
1178,18,0,16,2,2,1461,6,0,6,10,61,12
1198,20,0,16,2,2,1434,6,0,6,10,62,12
1218,20,0,16,2,2,1434,6,0,6,10,63,12
# complete
