0,0,0,0,0,4,0,-116,6
R,104,41645,0
R,107,41199,0
R,116,40988,0
R,119,40915,1
R,120,40924,1
R,121,40932,0
R,125,40955,1
R,130,40956,0
R,136,40985,1
R,146,41051,0
R,163,40961,1
R,165,40950,1
R,196,40859,0
R,224,40832,0
C,30,26,1,166,102,2626
C,25,30,1,155,103,3030
C,20,36,1,137,105,3636
C,15,46,1,170,107,4646
C,10,64,0,147,111,0
C,5,100,0,96,119,0
