kind,ordinal,begin_ns,end_ns
1,0,88521356055864,88521365185135
0,0,88521356053354,88521381563458
1,1,88523606015872,88523606017052
0,1,88523606015212,88523613826420
1,2,88523639759600,88523639759670
0,2,88523639759540,88523650193774
1,3,88523666187918,88523666188118
0,3,88523666187808,88523681554296
1,4,88523721004814,88523721005144
0,4,88523721004724,88523733745126
1,5,88523748137118,88523749243152
0,5,88523748137038,88523764893618
1,6,88523774925054,88523780507474
0,6,88523774924984,88523795980801
1,7,88523804056018,88523816510671
0,7,88523804055928,88523832089897
1,8,88523839909315,88523847645344
0,8,88523839909235,88523863231400
1,9,88523872198072,88523883763530
0,9,88523872197982,88523899248577
1,10,88523908771996,88523914803883
0,10,88523908771806,88523930272910
1,11,88523939916548,88523950777640
0,11,88523939916488,88523966239457
1,12,88523975778716,88523981697754
0,12,88523975778676,88523997243510
1,13,88524006787459,88524013016896
0,13,88524006787419,88524033493316
1,14,88524042672087,88524048986243
0,14,88524042672037,88524064767758
1,15,88524075047603,88524080632513
0,15,88524075047493,88524096464458
1,16,88524106781292,88524117360725
0,16,88524106781162,88524133196410
1,17,88524143015538,88524148784537
0,17,88524143015458,88524164477732
1,18,88524174004321,88524180319907
0,18,88524174004251,88524196167842
1,19,88524205741321,88524217115130
0,19,88524205741201,88524232966755
1,20,88524241684758,88524248702600
0,20,88524241684678,88524264571115
1,21,88524274870220,88524280341870
0,21,88524274870150,88524295915887
1,22,88524306005592,88524316481666
0,22,88524306005532,88524332007723
1,23,88524340784726,88524347511949
0,23,88524340784616,88524363105006
1,24,88524370849914,88524383729655
0,24,88524370849804,88524399584360
1,25,88524407953495,88524415079387
0,25,88524407953405,88524431211790
1,26,88524439738384,88524446685747
0,26,88524439738284,88524467257296
1,27,88524473828391,88524482723353
0,27,88524473828311,88524498203200
1,28,88524505910699,88524513680527
0,28,88524505910619,88524529162784
1,29,88524535778688,88524550091912
0,29,88524535778598,88524565919356
1,30,88524571993834,88524581765151
0,30,88524571993764,88524597267688
1,31,88524604257351,88524612740335
0,31,88524604257271,88524633340764
1,32,88524640019609,88524648813071
0,32,88524640019539,88524664300178
1,33,88524672065626,88524679764345
0,33,88524672065546,88524700300135
1,34,88524706853920,88524715780292
0,34,88524706853820,88524731265839
1,35,88524738806078,88524746737446
0,35,88524738806008,88524767266445
1,36,88524775201673,88524782736822
0,36,88524775201593,88524798265249
1,37,88524806152046,88524813770945
0,37,88524806151976,88524829271372
1,38,88524837085470,88524849854962
0,38,88524837085390,88524865786996
1,39,88524873676724,88524881772230
0,39,88524873676644,88524897322357
1,40,88524906103810,88524912780444
0,40,88524906103760,88524933333223
1,41,88524942087916,88524948803030
0,41,88524942087886,88524964330197
1,42,88524972800891,88524979790804
0,42,88524972800861,88525000308854
1,43,88525009696373,88525015785181
0,43,88525009696303,88525031310537
1,44,88525040896996,88525046772904
0,44,88525040896956,88525067323494
1,45,88525076201646,88525082772091
0,45,88525076201606,88525098213818
1,46,88525107999165,88525113702275
0,46,88525107999125,88525129718069
1,47,88525138815950,88525150250699
0,47,88525138815910,88525165718685
1,48,88525175038245,88525181245952
0,48,88525175038195,88525197071467
1,49,88525206150278,88525212859922
0,49,88525206150198,88525233490592
1,50,88525242119305,88525249004948
0,50,88525242119235,88525264596464
1,51,88525273074229,88525280111761
0,51,88525273074179,88525300735700
1,52,88525310003921,88525316284827
0,52,88525310003861,88525331854173
1,53,88525341734650,88525347409570
0,53,88525341734600,88525362971966
1,54,88525372086187,88525383503046
0,54,88525372086087,88525398961203
1,55,88525407831305,88525414432360
0,55,88525407830785,88525429923087
1,56,88525438005083,88525450497286
0,56,88525438004983,88525466074172
1,57,88525475073184,88525481594549
0,57,88525475073134,88525497175205
1,58,88525504843234,88525512699872
0,58,88525504843194,88525533336101
1,59,88525541080950,88525548863568
0,59,88525541080920,88525564445784
1,60,88525572005994,88525579967541
0,60,88525572005954,88525600602580
1,61,88525608254229,88525616120617
0,61,88525608254189,88525631690303
1,62,88525639260382,88525647235440
0,62,88525639260292,88525662784716
1,63,88525670249166,88525683373646
0,63,88525670249106,88525698936132
1,64,88525707175238,88525714432209
0,64,88525707175158,88525729982695
1,65,88525738080802,88525745885440
0,65,88525738080572,88525766660198
1,66,88525773900989,88525782376094
0,66,88525773900959,88525798097019
1,67,88525806083967,88525813835025
0,67,88525806083927,88525829568970
# complete
