254,0,0,319,1,0,0,99,0
R,104,11472,0
R,108,16534,0
R,111,19872,0
R,115,23527,0
R,116,24275,0
R,118,25772,1
R,121,27555,0
R,123,28704,0
R,124,29123,1
R,127,30277,1
R,129,31046,0
R,130,31431,0
R,133,32211,0
R,135,32648,1
R,142,34175,1
R,145,34726,0
R,160,36199,1
R,168,36984,1
R,173,37475,1
R,179,37711,1
R,189,37956,0
R,224,38814,0
