0,0,0,319,1,0,0,188,6
R,104,32144,0
R,105,33490,0
R,106,34381,0
R,108,35451,0
R,112,36542,0
R,116,37197,1
R,117,37356,0
R,119,37622,1
R,122,37970,0
R,125,38216,1
R,130,38569,0
R,137,38999,1
R,141,39142,1
R,147,39326,0
R,163,39726,1
R,166,39756,1
R,197,40074,0
R,224,40320,0
C,32,26,0,145,102,0
C,26,30,0,136,103,0
C,21,36,0,121,105,0
C,16,46,0,157,107,0
C,11,64,0,138,111,0
C,6,100,0,89,119,0
