kind,ordinal,begin_ns,end_ns
1,0,75009661203084,75009674979985
0,0,75009661199654,75009691281911
1,1,75011908501048,75011908502398
0,1,75011908500438,75011909391793
1,2,75011930853929,75011930853959
0,2,75011930853899,75011940962391
1,3,75011952608655,75011956793310
0,3,75011952608625,75011972619499
1,4,75012007447279,75012007447339
0,4,75012007447249,75012009361678
1,5,75012029668632,75012029668702
0,5,75012029668612,75012041011576
1,6,75012050831800,75012056835395
0,6,75012050831780,75012072666184
1,7,75012078611610,75012088492624
0,7,75012078611580,75012109390903
1,8,75012115597238,75012125214922
0,8,75012115597208,75012141080491
1,9,75012147596084,75012156618682
0,9,75012147596064,75012172183902
1,10,75012178835084,75012192770424
0,10,75012178835054,75012208331475
1,11,75012213948772,75012223865225
0,11,75012213948742,75012239604175
1,12,75012245740280,75012255446964
0,12,75012245740250,75012271296243
1,13,75012278883639,75012292205913
0,13,75012278883619,75012308028212
1,14,75012317519607,75012323855841
0,14,75012317519577,75012339688710
1,15,75012349663762,75012355517759
0,15,75012349663742,75012371351438
1,16,75012379931708,75012392246758
0,16,75012379931678,75012408068207
1,17,75012415477994,75012423890536
0,17,75012415477964,75012439718865
1,18,75012446870704,75012455547344
0,18,75012446870684,75012471377623
1,19,75012478877170,75012492268913
0,19,75012478877150,75012508076432
1,20,75012516834502,75012523896351
0,20,75012516834472,75012539725300
1,21,75012547687584,75012555558119
0,21,75012547687564,75012571383288
1,22,75012578503757,75012592275358
0,22,75012578503697,75012608082147
1,23,75012614841168,75012623926966
0,23,75012614841138,75012639781955
1,24,75012646719385,75012655610404
0,24,75012646719265,75012671445243
1,25,75012678752001,75012692357733
0,25,75012678751951,75012708212082
1,26,75012715524750,75012724030831
0,26,75012715524620,75012739874100
1,27,75012749840463,75012755703119
0,27,75012749840423,75012771530668
1,28,75012779557622,75012792426598
0,28,75012779557502,75012808253517
1,29,75012816551729,75012824068926
0,29,75012816551699,75012839892275
1,30,75012847359892,75012855718054
0,30,75012847359852,75012871545943
1,31,75012879832315,75012892442043
0,31,75012879832275,75012908270402
1,32,75012914861894,75012924084771
0,32,75012914861874,75012939908410
1,33,75012947501406,75012955735159
0,33,75012947501386,75012971563378
1,34,75012980826545,75012992457388
0,34,75012980826525,75013008282107
1,35,75013016532440,75013024090366
0,35,75013016532410,75013039910465
1,36,75013046725426,75013055737984
0,36,75013046725386,75013071612543
1,37,75013078596383,75013092556183
0,37,75013078596353,75013108384292
1,38,75013114632976,75013124327760
0,38,75013114632946,75013140154449
1,39,75013147595196,75013155976118
0,39,75013147595166,75013171807067
1,40,75013180834445,75013192705897
0,40,75013180834415,75013208535166
1,41,75013215879964,75013224362865
0,41,75013215879944,75013240183134
1,42,75013247420593,75013256007993
0,42,75013247420463,75013271845962
1,43,75013279518518,75013292752502
0,43,75013279518488,75013308581301
1,44,75013316874473,75013324408710
0,44,75013316874443,75013340236919
1,45,75013347623647,75013356057788
0,45,75013347623607,75013371897337
1,46,75013379521643,75013387725706
0,46,75013379521603,75013408627336
1,47,75013416366572,75013424431345
0,47,75013416366542,75013439867827
1,48,75013447834631,75013455710196
0,48,75013447834601,75013471557114
1,49,75013479899127,75013492459794
0,49,75013479899097,75013508308963
1,50,75013515598611,75013524114692
0,50,75013515598491,75013539941631
1,51,75013547539508,75013555768141
0,51,75013547539478,75013571597989
1,52,75013578912508,75013592497249
0,52,75013578912388,75013608332838
1,53,75013615646596,75013624170887
0,53,75013615646566,75013639995316
1,54,75013648871475,75013655826535
0,54,75013648871445,75013671744744
1,55,75013679731438,75013692657584
0,55,75013679731318,75013708509193
1,56,75013716559816,75013724359782
0,56,75013716559786,75013740176931
1,57,75013747910826,75013755996610
0,57,75013747910636,75013771819639
1,58,75013778580240,75013792715059
0,58,75013778580210,75013808539878
1,59,75013814634313,75013824361657
0,59,75013814634283,75013840159306
1,60,75013846835828,75013855977485
0,60,75013846835798,75013871797774
1,61,75013877675510,75013892689694
0,61,75013877675490,75013908509353
1,62,75013913699543,75013924330162
0,62,75013913699513,75013940127031
1,63,75013946835753,75013955940311
0,63,75013946835723,75013971844989
1,64,75013978776029,75013987664658
0,64,75013978775999,75014008558618
1,65,75014013734978,75014024383587
0,65,75014013734958,75014040202386
1,66,75014045723755,75014056023765
0,66,75014045723735,75014071859744
1,67,75014077735451,75014087687703
0,67,75014077735431,75014108593073
# complete
