kind,ordinal,begin_ns,end_ns
1,0,75089493642315,75089506741300
0,0,75089493639456,75089523347205
1,1,75091744350630,75091744351530
0,1,75091744349900,75091757554174
1,2,75091779295869,75091779295929
0,2,75091779295829,75091788394687
1,3,75091800957615,75091803838008
0,3,75091800957595,75091824369830
1,4,75091859970255,75091859970305
0,4,75091859970225,75091870669704
1,5,75091881083324,75091891156526
0,5,75091881083284,75091906590177
1,6,75091911873977,75091922023919
0,6,75091911873947,75091937454410
1,7,75091943246697,75091952889521
0,7,75091943246667,75091973378774
1,8,75091979953676,75091988812075
0,8,75091979953646,75092004247536
1,9,75092011272886,75092019681367
0,9,75092011272816,75092040167220
1,10,75092046777062,75092055599621
0,10,75092046776982,75092071033382
1,11,75092077003758,75092086465834
0,11,75092077003718,75092106952356
1,12,75092112005137,75092122423207
0,12,75092112005107,75092138016377
1,13,75092144943818,75092153502848
0,13,75092144943748,75092174008300
1,14,75092184179052,75092189461212
0,14,75092184178982,75092204957173
1,15,75092214825086,75092220786452
0,15,75092214825006,75092236613611
1,16,75092245710008,75092257206222
0,16,75092245709918,75092272767243
1,17,75092279953332,75092288300104
0,17,75092279953302,75092303853314
1,18,75092310223248,75092324410076
0,18,75092310223218,75092339929137
1,19,75092346960386,75092355416208
0,19,75092346960356,75092370956039
1,20,75092378980052,75092386480869
0,20,75092378980032,75092407075121
1,21,75092415979400,75092422550732
0,21,75092415979370,75092438091753
1,22,75092446320245,75092453572964
0,22,75092446320115,75092474166975
1,23,75092480866657,75092489650856
0,23,75092480866627,75092505192337
1,24,75092512225487,75092520672368
0,24,75092512225457,75092536291358
1,25,75092543934574,75092557122399
0,25,75092543934504,75092572582680
1,26,75092580018797,75092588093561
0,26,75092580018767,75092603912290
1,27,75092612204842,75092619753449
0,27,75092612204722,75092640674778
1,28,75092649152240,75092656502787
0,28,75092649152220,75092672340776
1,29,75092681104706,75092687830177
0,29,75092681104676,75092703341358
1,30,75092711121793,75092724203538
0,30,75092711121763,75092739699379
1,31,75092746955807,75092755535728
0,31,75092746955737,75092771201758
1,32,75092777826500,75092787021557
0,32,75092777826410,75092802828226
1,33,75092810011395,75092823684107
0,33,75092810011325,75092839518925
1,34,75092848957231,75092855312585
0,34,75092848957211,75092870773666
1,35,75092878772600,75092886284467
0,35,75092878772580,75092907173667
1,36,75092913315031,75092922993226
0,36,75092913315001,75092938827795
1,37,75092944736851,75092954663054
0,37,75092944736831,75092970496233
1,38,75092976781837,75092986331172
0,38,75092976781817,75093007226992
1,39,75093014890358,75093023029701
0,39,75093014890278,75093038722731
1,40,75093047003863,75093054527380
0,40,75093047003793,75093070364889
1,41,75093077980965,75093086180348
0,41,75093077980925,75093107072388
1,42,75093114276206,75093122894217
0,42,75093114276186,75093138736576
1,43,75093146075724,75093154566425
0,43,75093146075654,75093170404914
1,44,75093178188079,75093191099575
0,44,75093178188019,75093206662355
1,45,75093213973263,75093222173786
0,45,75093213973243,75093237731357
1,46,75093245241454,75093253241118
0,46,75093245241414,75093273839209
1,47,75093280953328,75093289329420
0,47,75093280953298,75093304870451
1,48,75093311158705,75093320363972
0,48,75093311158675,75093340958804
1,49,75093349122237,75093356441415
0,49,75093349122197,75093371982905
1,50,75093378987565,75093387474716
0,50,75093378987535,75093403018577
1,51,75093410968171,75093423595059
0,51,75093410968151,75093439138389
1,52,75093445886391,75093454632920
0,52,75093445886351,75093470178861
1,53,75093477926706,75093490751993
0,53,75093477926686,75093506320313
1,54,75093514149318,75093522096662
0,54,75093514149248,75093537554194
1,55,75093546132394,75093553194764
0,55,75093546132204,75093574060354
1,56,75093583823228,75093589822843
0,56,75093583823188,75093605339904
1,57,75093613374538,75093621161943
0,57,75093613374498,75093636983312
1,58,75093643184257,75093652804041
0,58,75093643184237,75093673707201
1,59,75093679835096,75093689508800
0,59,75093679835056,75093705211280
1,60,75093710867497,75093721026099
0,60,75093710867477,75093736849918
1,61,75093742202927,75093757744468
0,61,75093742202857,75093773567227
1,62,75093780122870,75093789389816
0,62,75093780122800,75093805200005
1,63,75093812175725,75093820996215
0,63,75093812175645,75093836518295
1,64,75093842954048,75093857404445
0,64,75093842954018,75093872887216
1,65,75093878202346,75093888710755
0,65,75093878202326,75093904536374
1,66,75093910205802,75093920358013
0,66,75093910205782,75093936177163
1,67,75093942196698,75093957065862
0,67,75093942196668,75093972909511
# complete
