# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=300,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=32895,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,0,2,2,455,6,0,0,0,0,17
4,4,0,2,0,2,505,6,0,0,2,1,19
8,4,0,0,2,2,505,6,0,0,0,2,19
12,4,0,0,2,2,505,6,0,0,0,3,19
16,4,0,0,2,2,480,6,0,0,0,4,18
20,4,0,2,2,2,605,6,0,0,2,5,23
26,6,0,0,4,2,605,6,0,0,0,6,23
32,6,0,0,2,2,580,6,0,0,0,7,22
36,4,0,2,2,2,630,6,0,0,2,8,24
42,6,0,0,4,2,630,6,0,0,0,9,24
48,6,0,0,2,2,555,6,0,0,0,10,21
52,4,0,2,2,2,605,6,0,0,2,11,23
58,6,0,2,2,2,730,6,0,0,2,12,28
64,6,0,2,2,2,655,6,0,0,2,13,25
70,6,0,2,2,2,580,6,0,0,2,14,22
76,6,0,0,4,2,580,6,0,0,0,15,22
82,6,0,2,4,2,630,6,0,2,0,16,24
90,8,0,4,8,2,655,6,0,2,2,17,25
104,14,0,0,4,2,530,6,0,0,0,18,20
110,6,0,0,4,2,580,6,0,0,0,19,22
116,6,0,0,4,2,480,6,0,0,0,20,18
122,6,0,2,2,2,505,6,0,0,2,21,19
128,6,0,2,0,2,405,6,0,0,2,22,15
132,4,0,0,2,2,405,6,0,0,0,23,15
136,4,0,0,2,2,405,6,0,0,0,24,15
140,4,0,0,2,2,330,6,0,0,0,25,12
144,4,0,0,2,2,280,6,0,0,0,26,10
148,4,0,0,2,2,280,6,0,0,0,27,10
152,4,0,0,2,2,330,6,0,0,0,28,12
156,4,0,0,2,2,355,6,0,0,0,29,13
160,4,0,0,2,2,355,6,0,0,0,30,13
164,4,0,0,2,2,355,6,0,0,0,31,13
168,4,0,0,2,2,430,6,0,0,0,32,16
172,4,0,0,0,4,455,6,0,0,0,33,17
176,4,0,0,2,2,455,6,0,0,0,34,17
180,4,0,0,2,2,455,6,0,0,0,35,17
184,4,0,0,2,2,580,6,0,0,0,36,22
188,4,0,0,2,2,580,6,0,0,0,37,22
192,4,0,0,2,2,580,6,0,0,0,38,22
196,4,0,0,2,2,580,6,0,0,0,39,22
200,4,0,2,0,2,655,6,0,0,2,40,25
204,4,0,0,2,2,605,6,0,0,0,41,23
208,4,0,0,2,2,580,6,0,0,0,42,22
212,4,0,0,2,2,630,6,0,0,0,43,24
216,4,0,0,2,2,630,6,0,0,0,44,24
220,4,0,2,0,2,605,6,0,0,2,45,23
224,4,0,0,2,2,630,6,0,0,0,46,24
228,4,0,0,2,2,580,6,0,0,0,47,22
232,4,0,0,2,2,580,6,0,0,0,48,22
236,4,0,2,2,2,655,6,0,0,2,49,25
242,6,0,2,2,2,555,6,0,0,2,50,21
248,6,0,2,0,2,555,6,0,0,2,51,21
252,4,0,0,2,2,455,6,0,0,0,52,17
256,4,0,0,2,2,530,6,0,0,0,53,20
260,4,0,0,2,2,455,6,0,0,0,54,17
264,4,0,0,2,2,455,6,0,0,0,55,17
268,4,0,0,2,2,455,6,0,0,0,56,17
272,4,0,0,2,2,430,6,0,0,0,57,16
276,4,0,0,2,2,430,6,0,0,0,58,16
280,4,0,0,2,2,405,6,0,0,0,59,15
284,4,0,0,2,2,455,6,0,0,0,60,17
288,4,0,0,2,2,455,6,0,0,0,61,17
292,4,0,0,2,2,455,6,0,0,0,62,17
296,4,0,0,2,2,455,6,0,0,0,63,17
# complete
