# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=390,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=4051303552,road_bytes=25795,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,0,2,2,305,6,0,0,0,0,11
4,4,0,0,2,2,280,6,0,0,0,1,10
8,4,0,0,2,2,280,6,0,0,0,2,10
12,4,0,0,2,2,305,6,0,0,0,3,11
16,4,0,0,2,2,305,6,0,0,0,4,11
20,4,0,0,2,2,305,6,0,0,0,5,11
24,4,0,0,4,2,280,6,0,0,0,6,10
30,6,0,0,2,2,280,6,0,0,0,7,10
34,4,0,0,2,2,305,6,0,0,0,8,11
38,4,0,2,2,2,455,6,0,0,2,9,17
44,6,0,2,2,2,580,6,0,0,2,10,22
50,6,0,2,2,2,605,6,0,2,0,11,23
56,6,0,2,2,2,605,6,0,0,2,12,23
62,6,0,2,4,2,455,6,0,2,0,13,17
70,8,0,0,2,2,355,6,0,0,0,14,13
74,4,0,0,2,2,430,6,0,0,0,15,16
78,4,0,0,2,2,455,6,0,0,0,16,17
82,4,0,0,2,2,505,6,0,0,0,17,19
86,4,0,0,2,2,480,6,0,0,0,18,18
90,4,0,0,2,2,380,6,0,0,0,19,14
94,4,0,0,2,2,355,6,0,0,0,20,13
98,4,0,0,2,2,355,6,0,0,0,21,13
102,4,0,0,2,2,455,6,0,0,0,22,17
106,4,0,0,2,2,580,6,0,0,0,23,22
110,4,0,0,2,2,555,6,0,0,0,24,21
114,4,0,0,2,2,555,6,0,0,0,25,21
118,4,0,0,2,2,405,6,0,0,0,26,15
122,4,0,0,2,2,355,6,0,0,0,27,13
126,4,0,0,2,2,355,6,0,0,0,28,13
130,4,0,0,2,2,455,6,0,0,0,29,17
134,4,0,0,2,2,630,6,0,0,0,30,24
138,4,0,2,2,2,530,6,0,0,2,31,20
144,6,0,0,2,2,305,6,0,0,0,32,11
148,4,0,0,2,2,330,6,0,0,0,33,12
152,4,0,0,2,2,355,6,0,0,0,34,13
156,4,0,0,2,2,380,6,0,0,0,35,14
160,4,0,2,10,2,455,6,0,2,0,36,17
174,14,0,4,8,2,405,6,0,2,2,37,15
188,14,0,2,4,2,455,6,0,0,2,38,17
196,8,0,4,4,2,405,6,0,2,2,39,15
206,10,0,2,0,2,405,6,0,0,2,40,15
210,4,0,0,2,2,430,6,0,0,0,41,16
214,4,0,0,4,2,405,6,0,0,0,42,15
220,6,0,0,8,2,405,6,0,0,0,43,15
230,10,0,2,2,2,430,6,0,0,2,44,16
236,6,0,2,10,2,505,6,0,0,2,45,19
250,14,0,0,2,2,405,6,0,0,0,46,15
254,4,0,0,2,2,405,6,0,0,0,47,15
258,4,0,0,2,2,430,6,0,0,0,48,16
262,4,0,10,2,2,455,6,0,6,4,49,17
276,14,0,2,8,2,480,6,0,0,2,50,18
288,12,0,4,2,2,505,6,0,2,2,51,19
296,8,0,4,4,2,505,6,0,2,2,52,19
306,10,0,0,6,2,455,6,0,0,0,53,17
314,8,0,0,4,2,305,6,0,0,0,54,11
320,6,2,0,4,2,305,6,0,0,0,55,11
328,8,0,2,6,2,280,6,0,0,2,56,10
338,10,0,2,4,2,280,6,0,2,0,57,10
346,8,0,2,6,2,305,6,0,2,0,58,11
356,10,0,2,2,2,305,6,0,2,0,59,11
362,6,0,0,2,2,305,6,0,0,0,60,11
366,4,0,0,0,4,280,6,0,0,0,61,10
370,4,8,2,2,2,280,6,0,2,0,62,10
384,14,0,0,4,2,305,6,0,0,0,63,11
# complete
