# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=876,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=4051303552,road_bytes=112809,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,4,2,1353,6,0,8,6,0,11
20,20,0,6,2,2,1245,6,0,4,2,1,10
30,10,0,4,2,2,1110,6,0,4,0,2,9
38,8,0,6,2,2,1353,6,0,4,2,3,11
48,10,0,8,2,2,1245,6,0,6,2,4,10
60,12,0,8,2,2,1353,6,0,4,4,5,11
72,12,0,8,2,2,1245,6,0,6,2,6,10
84,12,0,8,2,2,1110,6,0,6,2,7,9
96,12,0,8,2,2,1353,6,0,6,2,8,11
108,12,0,8,4,2,1893,6,0,6,2,9,16
122,14,0,12,4,2,2649,6,0,6,6,10,22
140,18,0,12,10,2,2730,6,0,6,6,11,23
164,24,0,16,4,2,2622,6,0,10,6,12,22
186,22,0,6,4,2,2082,6,0,4,2,13,17
198,12,0,8,2,2,1461,6,0,4,4,14,12
210,12,0,6,2,2,1920,6,0,4,2,15,16
220,10,0,8,2,2,2028,6,0,4,4,16,17
232,12,0,8,4,2,2163,6,0,4,4,17,18
246,14,0,10,2,2,2163,6,0,6,4,18,18
260,14,0,8,4,2,1569,6,0,6,2,19,13
274,14,0,8,4,2,1569,6,0,6,2,20,13
288,14,0,8,4,2,1569,6,0,6,2,21,13
302,14,0,8,4,2,1866,6,0,4,4,22,16
316,14,0,10,4,2,2649,6,0,6,4,23,22
332,16,0,10,4,2,2379,6,0,6,4,24,20
348,16,0,10,4,2,2541,6,0,6,4,25,21
364,16,0,8,4,2,1785,6,0,6,2,26,15
378,14,0,8,2,2,1488,6,0,4,4,27,12
390,12,0,8,4,2,1596,6,0,4,4,28,13
404,14,0,10,2,2,2028,6,0,6,4,29,17
418,14,0,10,4,2,2865,6,0,6,4,30,24
434,16,0,10,4,2,2406,6,0,6,4,31,20
450,16,0,8,2,2,1245,6,0,4,4,32,10
462,12,0,8,2,2,1461,6,0,4,4,33,12
474,12,0,8,2,2,1461,6,0,4,4,34,12
486,12,0,8,4,2,1704,6,0,6,2,35,14
500,14,0,10,2,2,2028,6,0,6,4,36,17
514,14,0,8,4,2,1677,6,0,6,2,37,14
528,14,0,8,4,2,2055,6,0,4,4,38,17
542,14,0,8,4,2,1704,6,0,4,4,39,14
556,14,0,8,4,2,1785,6,0,6,2,40,15
570,14,0,8,4,2,1920,6,0,6,2,41,16
584,14,0,8,2,2,1677,6,0,4,4,42,14
596,12,0,8,4,2,1812,6,0,6,2,43,15
610,14,0,8,4,2,1920,6,0,6,2,44,16
624,14,0,10,4,2,2298,6,0,6,4,45,19
640,16,0,8,4,2,1812,6,0,6,2,46,15
654,14,0,8,4,2,1704,6,0,4,4,47,14
668,14,0,10,2,2,1947,6,0,6,4,48,16
682,14,0,8,4,2,1920,6,0,6,2,49,16
696,14,0,10,2,2,2163,6,0,6,4,50,18
710,14,0,10,4,2,2271,6,0,6,4,51,19
726,16,0,10,2,2,2163,6,0,4,6,52,18
740,14,0,10,2,2,2082,6,0,4,6,53,17
754,14,0,8,2,2,1245,6,0,6,2,54,10
766,12,0,8,2,2,1353,6,0,4,4,55,11
778,12,0,8,2,2,1245,6,0,6,2,56,10
790,12,0,8,2,2,1110,6,0,6,2,57,9
802,12,0,8,2,2,1353,6,0,6,2,58,11
814,12,0,8,2,2,1245,6,0,6,2,59,10
826,12,0,8,2,2,1353,6,0,6,2,60,11
838,12,0,8,4,2,1245,6,0,6,2,61,10
852,14,0,6,4,2,1110,6,0,4,2,62,9
864,12,0,8,2,2,1353,6,0,6,2,63,11
# complete
