# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1030,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=145992,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,8,4,2,2055,6,0,6,2,0,17
14,14,0,10,2,2,2244,6,0,4,6,1,19
28,14,0,10,4,2,2271,6,0,6,4,2,19
44,16,0,10,4,2,2244,6,0,6,4,3,19
60,16,0,10,2,2,2028,6,0,4,6,4,17
74,14,0,10,4,2,2568,6,0,4,6,5,22
90,16,0,10,4,2,2703,6,0,6,4,6,23
106,16,0,10,4,2,2595,6,0,6,4,7,22
122,16,0,10,6,2,2865,6,0,6,4,8,24
140,18,0,10,6,2,2865,6,0,6,4,9,24
158,18,0,10,4,2,2541,6,0,6,4,10,21
174,16,0,10,4,2,2730,6,0,4,6,11,23
190,16,0,12,4,2,3297,6,0,6,6,12,27
208,18,0,10,6,2,2865,6,0,6,4,13,24
226,18,0,10,4,2,2595,6,0,6,4,14,22
242,16,0,10,4,2,2568,6,0,4,6,15,21
258,16,0,10,6,2,2892,6,0,6,4,16,24
276,18,0,10,6,2,2973,6,0,6,4,17,25
294,18,0,10,4,2,2460,6,0,6,4,18,20
310,16,0,10,4,2,2730,6,0,4,6,19,22
326,16,0,10,2,2,2163,6,0,6,4,20,18
340,14,0,10,4,2,2163,6,0,6,4,21,18
356,16,0,8,4,2,1704,6,0,6,2,22,14
370,14,0,8,4,2,1704,6,0,6,2,23,14
384,14,0,8,4,2,1839,6,0,4,4,24,15
398,14,0,8,4,2,1488,6,0,6,2,25,12
412,14,0,8,2,2,1245,6,0,6,2,26,10
424,12,0,8,2,2,1245,6,0,4,4,27,10
436,12,0,8,2,2,1353,6,0,6,2,28,11
448,12,0,8,2,2,1461,6,0,4,4,29,12
460,12,0,8,4,2,1434,6,0,6,2,30,12
474,14,0,8,2,2,1434,6,0,4,4,31,12
486,12,0,8,4,2,1893,6,0,4,4,32,16
500,14,0,8,4,2,2001,6,0,6,2,33,17
514,14,0,8,4,2,2028,6,0,4,4,34,17
528,14,0,10,2,2,2028,6,0,6,4,35,17
542,14,0,10,4,2,2568,6,0,4,6,36,22
558,16,0,10,2,2,2460,6,0,6,4,37,21
572,14,0,10,4,2,2460,6,0,6,4,38,21
588,16,0,10,4,2,2622,6,0,6,4,39,22
604,16,0,10,6,2,3000,6,0,6,4,40,25
622,18,0,10,4,2,2757,6,0,6,4,41,23
638,16,0,10,4,2,2622,6,0,6,4,42,22
654,16,0,10,4,2,2892,6,0,4,6,43,24
670,16,0,10,4,2,2838,6,0,4,6,44,23
686,16,0,10,6,2,2649,6,0,6,4,45,22
704,18,0,10,4,2,2838,6,0,6,4,46,24
720,16,0,10,4,2,2568,6,0,4,6,47,21
736,16,0,12,4,2,2649,6,0,8,4,48,22
754,18,0,10,4,2,2973,6,0,4,6,49,25
770,16,0,12,14,2,2541,6,0,6,6,50,21
798,28,0,20,4,2,2568,6,0,14,6,51,21
824,26,0,10,2,2,1920,6,0,6,4,52,16
838,14,0,24,8,2,2298,6,0,18,6,53,19
872,34,0,8,6,2,2055,6,0,4,4,54,17
888,16,0,14,4,2,1920,6,0,6,8,55,16
908,20,0,8,6,2,2055,6,0,4,4,56,17
924,16,0,14,4,2,1920,6,0,8,6,57,16
944,20,0,10,6,2,1893,6,0,8,2,58,16
962,18,0,10,4,2,1839,6,0,6,4,59,15
978,16,0,8,6,2,1920,6,0,4,4,60,16
994,16,0,8,2,2,1947,6,0,4,4,61,16
1006,12,0,8,2,2,1920,6,0,6,2,62,16
1018,12,0,8,2,2,2028,6,0,4,4,63,17
# complete
