# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1272,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=4051303552,road_bytes=90777,fixed_bands=0
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,2,2,1353,6,0,6,8,0,11
18,18,0,14,4,2,1245,6,0,6,8,1,10
38,20,0,16,2,2,1110,6,0,4,12,2,9
58,20,0,16,4,2,1353,6,0,6,10,3,11
80,22,0,14,2,2,1245,6,0,4,10,4,10
98,18,0,14,2,2,1353,6,0,6,8,5,11
116,18,0,14,4,2,1245,6,0,6,8,6,10
136,20,0,16,0,2,1110,6,0,4,12,7,9
154,18,0,16,4,2,1353,6,0,6,10,8,11
176,22,0,14,4,2,1677,6,0,6,8,9,14
196,20,0,14,4,2,1569,6,0,6,8,10,13
216,20,0,14,4,2,1461,6,0,4,10,11,12
236,20,0,16,2,2,1326,6,0,6,10,12,11
256,20,0,16,2,2,1461,6,0,6,10,13,12
276,20,0,14,4,2,1353,6,0,6,8,14,11
296,20,0,14,4,2,1569,6,0,4,10,15,13
316,20,0,14,4,2,1569,6,0,6,8,16,13
336,20,0,16,2,2,1434,6,0,6,10,17,12
356,20,0,16,4,2,1569,6,0,6,10,18,13
378,22,0,14,2,2,1245,6,0,6,8,19,10
396,18,0,14,2,2,1461,6,0,6,8,20,12
414,18,0,14,4,2,1461,6,0,6,8,21,12
434,20,0,16,2,2,1650,6,0,6,10,22,14
454,20,0,16,4,2,1677,6,0,6,10,23,14
476,22,0,14,4,2,1569,6,0,6,8,24,13
496,20,0,14,4,2,1569,6,0,4,10,25,13
516,20,0,14,4,2,1353,6,0,6,8,26,11
536,20,0,16,2,2,1218,6,0,6,10,27,10
556,20,0,16,2,2,1461,6,0,4,12,28,12
576,20,0,14,4,2,1677,6,0,6,8,29,14
596,20,0,14,4,2,1893,6,0,6,8,30,16
616,20,0,14,2,2,1245,6,0,6,8,31,10
634,18,0,16,2,2,1110,6,0,6,10,32,9
654,20,0,16,4,2,1461,6,0,6,10,33,12
676,22,0,14,2,2,1353,6,0,4,10,34,11
694,18,0,14,4,2,1569,6,0,6,8,35,13
714,20,0,14,4,2,1569,6,0,6,8,36,13
734,20,0,16,2,2,1326,6,0,6,10,37,11
754,20,0,16,2,2,1569,6,0,4,12,38,13
774,20,0,14,4,2,1461,6,0,6,8,39,12
794,20,0,14,4,2,1569,6,0,6,8,40,13
814,20,0,14,4,2,1461,6,0,4,10,41,12
834,20,0,16,2,2,1218,6,0,4,12,42,10
854,20,0,16,4,2,1569,6,0,4,12,43,13
876,22,0,14,4,2,1461,6,0,6,8,44,12
896,20,0,14,4,2,1677,6,0,6,8,45,14
916,20,0,16,2,2,1461,6,0,6,10,46,12
936,20,0,16,2,2,1326,6,0,4,12,47,11
956,20,0,16,4,2,1569,6,0,4,12,48,13
978,22,0,14,4,2,1461,6,0,6,8,49,12
998,20,0,14,4,2,1677,6,0,6,8,50,14
1018,20,0,16,2,2,1569,6,0,6,10,51,13
1038,20,0,16,2,2,1434,6,0,6,10,52,12
1058,20,0,16,4,2,1461,6,0,6,10,53,12
1080,22,0,14,2,2,1245,6,0,6,8,54,10
1098,18,0,14,2,2,1353,6,0,6,8,55,11
1116,18,0,14,4,2,1245,6,0,6,8,56,10
1136,20,0,16,2,2,1110,6,0,6,10,57,9
1156,20,0,16,2,2,1353,6,0,6,10,58,11
1176,20,0,14,2,2,1245,6,0,6,8,59,10
1194,18,0,14,4,2,1353,6,0,6,8,60,11
1214,20,0,14,2,2,1245,6,0,4,10,61,10
1232,18,0,16,2,2,1110,6,0,4,12,62,9
1252,20,0,16,2,2,1353,6,0,4,12,63,11
# complete
