# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=614,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=20820,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,6,2,2,246,6,0,6,0,0,8
10,10,0,6,2,2,273,6,0,4,2,1,9
20,10,0,6,2,2,300,6,0,4,2,2,10
30,10,0,6,2,2,300,6,0,6,0,3,10
40,10,0,6,2,2,300,6,0,6,0,4,10
50,10,0,6,2,2,381,6,0,6,0,5,13
60,10,0,6,2,2,462,6,0,6,0,6,16
70,10,0,6,2,2,462,6,0,4,2,7,16
80,10,0,6,2,2,435,6,0,6,0,8,15
90,10,0,6,2,2,489,6,0,6,0,9,17
100,10,0,6,2,2,408,6,0,6,0,10,14
110,10,0,6,2,2,462,6,0,4,2,11,16
120,10,0,6,2,2,543,6,0,4,2,12,19
130,10,0,6,2,2,435,6,0,4,2,13,15
140,10,0,6,2,2,435,6,0,4,2,14,15
150,10,0,6,2,2,435,6,0,4,2,15,15
160,10,0,6,2,2,462,6,0,4,2,16,16
170,10,0,6,2,2,516,6,0,4,2,17,18
180,10,0,6,2,2,408,6,0,6,0,18,14
190,10,0,6,2,2,408,6,0,6,0,19,14
200,10,0,6,2,2,300,6,0,6,0,20,10
210,10,0,6,2,2,273,6,0,6,0,21,9
220,10,0,6,2,2,246,6,0,6,0,22,8
230,10,0,6,2,2,192,6,0,6,0,23,6
240,10,0,6,2,2,165,6,0,6,0,24,5
250,10,0,6,0,2,84,6,0,6,0,25,2
258,8,0,6,0,2,57,6,0,6,0,26,1
266,8,0,6,0,2,57,6,0,6,0,27,1
274,8,0,6,0,2,84,6,0,4,2,28,2
282,8,0,6,0,2,111,6,0,4,2,29,3
290,8,0,6,0,2,138,6,0,4,2,30,4
298,8,0,6,0,2,138,6,0,4,2,31,4
306,8,0,6,0,2,192,6,0,4,2,32,6
314,8,0,6,0,2,219,6,0,6,0,33,7
322,8,0,6,0,2,246,6,0,6,0,34,8
330,8,0,6,2,2,300,6,0,6,0,35,10
340,10,0,6,2,2,381,6,0,6,0,36,13
350,10,0,6,2,2,408,6,0,6,0,37,14
360,10,0,6,2,2,408,6,0,6,0,38,14
370,10,0,6,2,2,462,6,0,4,2,39,16
380,10,0,6,2,2,462,6,0,4,2,40,16
390,10,0,6,2,2,462,6,0,4,2,41,16
400,10,0,6,2,2,462,6,0,4,2,42,16
410,10,0,6,2,2,462,6,0,6,0,43,16
420,10,0,6,2,2,489,6,0,6,0,44,17
430,10,0,6,2,2,381,6,0,6,0,45,13
440,10,0,6,2,2,462,6,0,4,2,46,16
450,10,0,6,2,2,381,6,0,4,2,47,13
460,10,0,6,2,2,408,6,0,4,2,48,14
470,10,0,6,2,2,462,6,0,4,2,49,16
480,10,0,6,2,2,381,6,0,4,2,50,13
490,10,0,6,2,2,354,6,0,4,2,51,12
500,10,0,6,2,2,273,6,0,6,0,52,9
510,10,0,6,2,2,300,6,0,6,0,53,10
520,10,0,6,2,2,273,6,0,6,0,54,9
530,10,0,6,2,2,246,6,0,6,0,55,8
540,10,0,6,0,2,246,6,0,4,2,56,8
548,8,0,6,0,2,219,6,0,4,2,57,7
556,8,0,6,0,2,219,6,0,6,0,58,7
564,8,0,6,2,2,219,6,0,6,0,59,7
574,10,0,6,2,2,246,6,0,6,0,60,8
584,10,0,6,2,2,273,6,0,6,0,61,9
594,10,0,6,2,2,246,6,0,6,0,62,8
604,10,0,6,2,2,273,6,0,6,0,63,9
# complete
