# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=992,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=150501,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,10,4,2,2163,6,0,6,4,0,18
16,16,0,10,4,2,2352,6,0,6,4,1,20
32,16,0,10,4,2,2379,6,0,6,4,2,20
48,16,0,10,4,2,2352,6,0,6,4,3,20
64,16,0,10,4,2,2136,6,0,6,4,4,18
80,16,0,10,4,2,2568,6,0,6,4,5,22
96,16,0,10,4,2,2703,6,0,6,4,6,23
112,16,0,10,4,2,2703,6,0,6,4,7,23
128,16,0,10,6,2,2973,6,0,6,4,8,25
146,18,0,10,6,2,2973,6,0,6,4,9,25
164,18,0,10,4,2,2649,6,0,6,4,10,22
180,16,0,10,6,2,2838,6,0,6,4,11,24
198,18,0,12,4,2,3405,6,0,6,6,12,28
216,18,0,12,4,2,2973,6,0,6,6,13,25
234,18,0,10,4,2,2595,6,0,6,4,14,22
250,16,0,10,4,2,2568,6,0,6,4,15,21
266,16,0,12,4,2,2892,6,0,6,6,16,24
284,18,0,10,6,2,2973,6,0,6,4,17,25
302,18,0,10,4,2,2460,6,0,6,4,18,20
318,16,0,10,4,2,2730,6,0,6,4,19,22
334,16,0,10,2,2,2163,6,0,6,4,20,18
348,14,0,10,4,2,2163,6,0,6,4,21,18
364,16,0,8,4,2,1704,6,0,6,2,22,14
378,14,0,8,4,2,1704,6,0,6,2,23,14
392,14,0,8,4,2,1839,6,0,6,2,24,15
406,14,0,8,2,2,1488,6,0,6,2,25,12
418,12,0,8,2,2,1353,6,0,6,2,26,11
430,12,0,8,2,2,1353,6,0,6,2,27,11
442,12,0,8,2,2,1461,6,0,6,2,28,12
454,12,0,8,2,2,1569,6,0,4,4,29,13
466,12,0,8,4,2,1542,6,0,6,2,30,13
480,14,0,8,2,2,1542,6,0,6,2,31,13
492,12,0,10,2,2,2001,6,0,6,4,32,17
506,14,0,8,4,2,2109,6,0,6,2,33,18
520,14,0,10,2,2,2136,6,0,6,4,34,18
534,14,0,10,4,2,2136,6,0,6,4,35,18
550,16,0,10,4,2,2568,6,0,6,4,36,22
566,16,0,10,4,2,2460,6,0,6,4,37,21
582,16,0,10,4,2,2568,6,0,6,4,38,22
598,16,0,10,4,2,2730,6,0,6,4,39,23
614,16,0,12,4,2,3108,6,0,6,6,40,26
632,18,0,10,6,2,2865,6,0,6,4,41,24
650,18,0,10,4,2,2730,6,0,6,4,42,23
666,16,0,10,6,2,3000,6,0,6,4,43,25
684,18,0,10,6,2,2946,6,0,6,4,44,24
702,18,0,10,6,2,2757,6,0,6,4,45,23
720,18,0,10,6,2,2838,6,0,6,4,46,24
738,18,0,10,4,2,2568,6,0,6,4,47,21
754,16,0,10,4,2,2649,6,0,6,4,48,22
770,16,0,10,6,2,2838,6,0,6,4,49,24
788,18,0,10,4,2,2649,6,0,6,4,50,22
804,16,0,10,4,2,2568,6,0,6,4,51,21
820,16,0,8,4,2,2028,6,0,6,2,52,17
834,14,0,10,4,2,2406,6,0,6,4,53,20
850,16,0,10,4,2,2163,6,0,6,4,54,18
866,16,0,10,2,2,2028,6,0,6,4,55,17
880,14,0,10,2,2,2271,6,0,6,4,56,19
894,14,0,10,2,2,2001,6,0,6,4,57,17
908,14,0,8,4,2,1893,6,0,6,2,58,16
922,14,0,10,2,2,1974,6,0,6,4,59,16
936,14,0,10,2,2,2028,6,0,6,4,60,17
950,14,0,10,2,2,2055,6,0,6,4,61,17
964,14,0,10,2,2,2028,6,0,6,4,62,17
978,14,0,10,2,2,2136,6,0,6,4,63,18
# complete
