# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=874,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=4051303552,road_bytes=116157,fixed_bands=1
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,8,2,2,1353,6,0,4,4,0,11
12,12,0,8,2,2,1245,6,0,4,4,1,10
24,12,0,8,2,2,1110,6,0,4,4,2,9
36,12,0,8,2,2,1353,6,0,6,2,3,11
48,12,0,8,2,2,1245,6,0,6,2,4,10
60,12,0,8,2,2,1353,6,0,6,2,5,11
72,12,0,8,2,2,1245,6,0,4,4,6,10
84,12,0,8,2,2,1110,6,0,4,4,7,9
96,12,0,8,2,2,1461,6,0,4,4,8,12
108,12,0,8,4,2,2001,6,0,4,4,9,17
122,14,0,10,4,2,2757,6,0,4,6,10,23
138,16,0,10,6,2,2838,6,0,6,4,11,24
156,18,0,10,4,2,2622,6,0,4,6,12,22
172,16,0,8,4,2,2082,6,0,6,2,13,17
186,14,0,8,2,2,1569,6,0,6,2,14,13
198,12,0,10,2,2,2028,6,0,6,4,15,17
212,14,0,10,2,2,2136,6,0,6,4,16,18
226,14,0,10,4,2,2352,6,0,6,4,17,20
242,16,0,10,2,2,2163,6,0,4,6,18,18
256,14,0,8,2,2,1380,6,0,6,2,19,11
268,12,0,8,4,2,1569,6,0,6,2,20,13
282,14,0,8,4,2,1677,6,0,4,4,21,14
296,14,0,8,4,2,1974,6,0,4,4,22,17
310,14,0,10,4,2,2649,6,0,4,6,23,22
326,16,0,10,4,2,2379,6,0,6,4,24,20
342,16,0,10,4,2,2541,6,0,4,6,25,21
358,16,0,10,2,2,2028,6,0,6,4,26,17
372,14,0,8,2,2,1488,6,0,4,4,27,12
384,12,0,8,2,2,1596,6,0,4,4,28,13
396,12,0,10,2,2,2136,6,0,6,4,29,18
410,14,0,12,4,2,2973,6,0,6,6,30,25
428,18,0,10,4,2,2406,6,0,6,4,31,20
444,16,0,8,2,2,1245,6,0,6,2,32,10
456,12,0,8,4,2,1569,6,0,6,2,33,13
470,14,0,8,2,2,1461,6,0,4,4,34,12
482,12,0,8,4,2,1812,6,0,4,4,35,15
496,14,0,10,4,2,2136,6,0,6,4,36,18
512,16,0,8,4,2,1785,6,0,4,4,37,15
526,14,0,8,4,2,2055,6,0,6,2,38,17
540,14,0,8,4,2,1920,6,0,6,2,39,16
554,14,0,10,2,2,2082,6,0,4,6,40,17
568,14,0,8,4,2,1920,6,0,4,4,41,16
582,14,0,8,4,2,1812,6,0,6,2,42,15
596,14,0,10,2,2,1920,6,0,6,4,43,16
610,14,0,10,2,2,2028,6,0,6,4,44,17
624,14,0,10,4,2,2406,6,0,4,6,45,20
640,16,0,8,4,2,1920,6,0,6,2,46,16
654,14,0,8,4,2,1677,6,0,6,2,47,14
668,14,0,10,2,2,2055,6,0,4,6,48,17
682,14,0,10,2,2,2028,6,0,6,4,49,17
696,14,0,10,2,2,2271,6,0,6,4,50,19
710,14,0,10,4,2,2379,6,0,6,4,51,20
726,16,0,10,2,2,2163,6,0,6,4,52,18
740,14,0,10,2,2,2082,6,0,6,4,53,17
754,14,0,8,2,2,1245,6,0,4,4,54,10
766,12,0,8,2,2,1353,6,0,6,2,55,11
778,12,0,8,2,2,1245,6,0,4,4,56,10
790,12,0,8,2,2,1110,6,0,6,2,57,9
802,12,0,8,2,2,1353,6,0,4,4,58,11
814,12,0,8,2,2,1245,6,0,6,2,59,10
826,12,0,8,2,2,1353,6,0,6,2,60,11
838,12,0,8,2,2,1245,6,0,6,2,61,10
850,12,0,8,2,2,1110,6,0,4,4,62,9
862,12,0,8,2,2,1353,6,0,4,4,63,11
# complete
