# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1256,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=1,light=0,recorded=64,pose_hash=1844998336,road_bytes=98931
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,4,2,1677,6,1,6,8,0,14
20,20,0,16,2,2,1785,6,1,6,10,1,15
40,20,0,16,4,2,1677,6,1,6,10,2,14
62,22,0,16,2,2,1785,6,1,6,10,3,15
82,20,0,14,4,2,1677,6,1,6,8,4,14
102,20,0,16,2,2,1677,6,1,6,10,5,14
122,20,0,16,4,2,1542,6,1,6,10,6,13
144,22,0,16,2,2,1542,6,1,6,10,7,13
164,20,0,14,4,2,1785,6,1,6,8,8,15
184,20,0,14,4,2,1812,6,1,6,8,9,15
204,20,0,16,4,2,1785,6,1,6,10,10,15
226,22,0,14,4,2,1677,6,1,6,8,11,14
246,20,0,14,2,2,1731,6,1,6,8,12,14
264,18,0,14,4,2,1461,6,1,6,8,13,12
284,20,0,14,2,2,1434,6,1,6,8,14,12
302,18,0,14,4,2,1326,6,1,6,8,15,11
322,20,0,12,4,2,1596,6,1,6,6,16,13
340,18,0,14,4,2,1677,6,1,6,8,17,14
360,20,0,16,2,2,1461,6,1,6,10,18,12
380,20,0,14,2,2,1623,6,1,6,8,19,13
398,18,0,14,2,2,1353,6,1,6,8,20,11
416,18,0,12,4,2,1353,6,1,6,6,21,11
434,18,0,16,2,2,1218,6,1,6,10,22,10
454,20,0,14,4,2,1110,6,1,6,8,23,9
474,20,0,14,2,2,1353,6,1,6,8,24,11
492,18,0,14,4,2,1353,6,1,6,8,25,11
512,20,0,16,2,2,1245,6,1,6,10,26,10
532,20,0,14,2,2,1353,6,1,6,8,27,11
550,18,0,14,2,2,1353,6,1,6,8,28,11
568,18,0,14,4,2,1461,6,1,6,8,29,12
588,20,0,16,2,2,1326,6,1,6,10,30,11
608,20,0,14,4,2,1434,6,1,4,10,31,12
628,20,0,16,2,2,1785,6,1,6,10,32,15
648,20,0,14,4,2,1785,6,1,4,10,33,15
668,20,0,16,4,2,1785,6,1,4,12,34,15
690,22,0,16,2,2,1677,6,1,6,10,35,14
710,20,0,14,4,2,1677,6,1,4,10,36,14
730,20,0,16,2,2,1677,6,1,6,10,37,14
750,20,0,16,2,2,1434,6,1,6,10,38,12
770,20,0,14,4,2,1542,6,1,6,8,39,13
790,20,0,14,4,2,1677,6,1,6,8,40,14
810,20,0,14,2,2,1812,6,1,6,8,41,15
828,18,0,16,2,2,1677,6,1,6,10,42,14
848,20,0,14,4,2,1569,6,1,6,8,43,13
868,20,0,14,2,2,1731,6,1,6,8,44,14
886,18,0,14,4,2,1461,6,1,6,8,45,12
906,20,0,14,2,2,1434,6,1,6,8,46,12
924,18,0,14,4,2,1461,6,1,6,8,47,12
944,20,0,12,4,2,1596,6,1,6,6,48,13
962,18,0,14,4,2,1677,6,1,6,8,49,14
982,20,0,16,2,2,1569,6,1,6,10,50,13
1002,20,0,14,2,2,1731,6,1,6,8,51,14
1020,18,0,14,2,2,1461,6,1,6,8,52,12
1038,18,0,14,2,2,1569,6,1,6,8,53,13
1056,18,0,16,2,2,1326,6,1,6,10,54,11
1076,20,0,14,4,2,1326,6,1,6,8,55,11
1096,20,0,14,4,2,1569,6,1,6,8,56,13
1116,20,0,16,2,2,1569,6,1,6,10,57,13
1136,20,0,16,2,2,1461,6,1,6,10,58,12
1156,20,0,16,2,2,1461,6,1,6,10,59,12
1176,20,0,14,4,2,1461,6,1,6,8,60,12
1196,20,0,14,4,2,1461,6,1,4,10,61,12
1216,20,0,16,2,2,1434,6,1,6,10,62,12
1236,20,0,14,4,2,1434,6,1,6,8,63,12
# complete
