# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1182,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=1,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=98931
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,2,2,1677,0,0,6,8,0,14
18,18,0,16,2,2,1785,0,0,6,10,1,15
38,20,0,16,2,2,1677,0,0,6,10,2,14
58,20,0,16,2,2,1785,0,0,6,10,3,15
78,20,0,14,2,2,1677,0,0,4,10,4,14
96,18,0,16,0,2,1677,0,0,6,10,5,14
114,18,0,16,2,2,1542,0,0,6,10,6,13
134,20,0,14,4,2,1542,0,0,6,8,7,13
154,20,0,14,2,2,1785,0,0,6,8,8,15
172,18,0,14,2,2,1812,0,0,6,8,9,15
190,18,0,16,2,2,1785,0,0,6,10,10,15
210,20,0,14,2,2,1677,0,0,6,8,11,14
228,18,0,14,2,2,1731,0,0,4,10,12,14
246,18,0,14,2,2,1461,0,0,6,8,13,12
264,18,0,12,2,2,1434,0,0,6,6,14,12
280,16,0,16,0,2,1326,0,0,6,10,15,11
298,18,0,14,2,2,1596,0,0,6,8,16,13
316,18,0,14,2,2,1677,0,0,6,8,17,14
334,18,0,16,2,2,1461,0,0,6,10,18,12
354,20,0,14,0,2,1623,0,0,4,10,19,13
370,16,0,14,2,2,1353,0,0,6,8,20,11
388,18,0,12,2,2,1353,0,0,6,6,21,11
404,16,0,16,2,2,1218,0,0,6,10,22,10
424,20,0,14,2,2,1110,0,0,6,8,23,9
442,18,0,14,2,2,1353,0,0,6,8,24,11
460,18,0,16,0,2,1353,0,0,6,10,25,11
478,18,0,16,2,2,1245,0,0,6,10,26,10
498,20,0,14,2,2,1353,0,0,6,8,27,11
516,18,0,14,2,2,1353,0,0,4,10,28,11
534,18,0,16,0,2,1461,0,0,4,12,29,12
552,18,0,16,2,2,1326,0,0,6,10,30,11
572,20,0,16,0,2,1434,0,0,6,10,31,12
590,18,0,14,2,2,1785,0,0,4,10,32,15
608,18,0,14,2,2,1785,0,0,4,10,33,15
626,18,0,16,2,2,1785,0,0,6,10,34,15
646,20,0,16,2,2,1677,0,0,6,10,35,14
666,20,0,14,2,2,1677,0,0,4,10,36,14
684,18,0,16,2,2,1677,0,0,6,10,37,14
704,20,0,16,2,2,1434,0,0,4,12,38,12
724,20,0,16,0,2,1542,0,0,4,12,39,13
742,18,0,14,2,2,1677,0,0,6,8,40,14
760,18,0,14,2,2,1812,0,0,4,10,41,15
778,18,0,16,2,2,1677,0,0,6,10,42,14
798,20,0,14,2,2,1569,0,0,6,8,43,13
816,18,0,14,2,2,1731,0,0,6,8,44,14
834,18,0,14,2,2,1461,0,0,6,8,45,12
852,18,0,12,2,2,1434,0,0,4,8,46,12
868,16,0,16,0,2,1461,0,0,6,10,47,12
886,18,0,14,2,2,1596,0,0,6,8,48,13
904,18,0,14,2,2,1677,0,0,6,8,49,14
922,18,0,16,2,2,1569,0,0,6,10,50,13
942,20,0,14,2,2,1731,0,0,6,8,51,14
960,18,0,14,2,2,1461,0,0,6,8,52,12
978,18,0,14,2,2,1569,0,0,6,8,53,13
996,18,0,16,2,2,1326,0,0,6,10,54,11
1016,20,0,14,2,2,1326,0,0,4,10,55,11
1034,18,0,14,2,2,1569,0,0,6,8,56,13
1052,18,0,14,2,2,1569,0,0,6,8,57,13
1070,18,0,16,2,2,1461,0,0,6,10,58,12
1090,20,0,14,2,2,1461,0,0,6,8,59,12
1108,18,0,14,2,2,1461,0,0,6,8,60,12
1126,18,0,16,0,2,1461,0,0,6,10,61,12
1144,18,0,16,2,2,1434,0,0,6,10,62,12
1164,20,0,14,2,2,1434,0,0,6,8,63,12
# complete
