# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1246,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=1,light=0,recorded=64,pose_hash=1844998336,road_bytes=98931
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,16,2,2,1677,6,1,6,10,0,14
20,20,0,16,2,2,1785,6,1,6,10,1,15
40,20,0,16,2,2,1677,6,1,6,10,2,14
60,20,0,16,2,2,1785,6,1,6,10,3,15
80,20,0,14,4,2,1677,6,1,6,8,4,14
100,20,0,14,4,2,1677,6,1,6,8,5,14
120,20,0,16,2,2,1542,6,1,6,10,6,13
140,20,0,14,4,2,1542,6,1,6,8,7,13
160,20,0,14,4,2,1785,6,1,6,8,8,15
180,20,0,14,4,2,1812,6,1,6,8,9,15
200,20,0,16,2,2,1785,6,1,6,10,10,15
220,20,0,14,4,2,1677,6,1,6,8,11,14
240,20,0,14,2,2,1731,6,1,6,8,12,14
258,18,0,14,2,2,1461,6,1,6,8,13,12
276,18,0,14,2,2,1434,6,1,6,8,14,12
294,18,0,14,4,2,1326,6,1,6,8,15,11
314,20,0,12,4,2,1596,6,1,6,6,16,13
332,18,0,14,4,2,1677,6,1,6,8,17,14
352,20,0,16,2,2,1461,6,1,6,10,18,12
372,20,0,14,2,2,1623,6,1,6,8,19,13
390,18,0,14,2,2,1353,6,1,6,8,20,11
408,18,0,12,4,2,1353,6,1,6,6,21,11
426,18,0,16,2,2,1218,6,1,6,10,22,10
446,20,0,14,2,2,1110,6,1,6,8,23,9
464,18,0,14,2,2,1353,6,1,6,8,24,11
482,18,0,14,2,2,1353,6,1,6,8,25,11
500,18,0,16,2,2,1245,6,1,6,10,26,10
520,20,0,14,4,2,1353,6,1,6,8,27,11
540,20,0,14,2,2,1353,6,1,4,10,28,11
558,18,0,14,4,2,1461,6,1,6,8,29,12
578,20,0,16,2,2,1326,6,1,4,12,30,11
598,20,0,14,2,2,1434,6,1,6,8,31,12
616,18,0,16,2,2,1785,6,1,6,10,32,15
636,20,0,14,4,2,1785,6,1,6,8,33,15
656,20,0,16,4,2,1785,6,1,6,10,34,15
678,22,0,14,4,2,1677,6,1,4,10,35,14
698,20,0,14,4,2,1677,6,1,6,8,36,14
718,20,0,14,4,2,1677,6,1,6,8,37,14
738,20,0,16,2,2,1434,6,1,6,10,38,12
758,20,0,14,4,2,1542,6,1,6,8,39,13
778,20,0,14,4,2,1677,6,1,6,8,40,14
798,20,0,14,2,2,1812,6,1,6,8,41,15
816,18,0,16,2,2,1677,6,1,6,10,42,14
836,20,0,14,4,2,1569,6,1,4,10,43,13
856,20,0,14,2,2,1731,6,1,6,8,44,14
874,18,0,14,4,2,1461,6,1,4,10,45,12
894,20,0,14,2,2,1434,6,1,6,8,46,12
912,18,0,16,2,2,1461,6,1,6,10,47,12
932,20,0,14,2,2,1596,6,1,6,8,48,13
950,18,0,14,4,2,1677,6,1,6,8,49,14
970,20,0,16,2,2,1569,6,1,6,10,50,13
990,20,0,14,2,2,1731,6,1,6,8,51,14
1008,18,0,14,2,2,1461,6,1,6,8,52,12
1026,18,0,14,2,2,1569,6,1,6,8,53,13
1044,18,0,16,2,2,1326,6,1,6,10,54,11
1064,20,0,14,4,2,1326,6,1,6,8,55,11
1084,20,0,14,4,2,1569,6,1,6,8,56,13
1104,20,0,14,4,2,1569,6,1,6,8,57,13
1124,20,0,16,2,2,1461,6,1,6,10,58,12
1144,20,0,14,4,2,1461,6,1,6,8,59,12
1164,20,0,14,4,2,1461,6,1,6,8,60,12
1184,20,0,16,2,2,1461,6,1,6,10,61,12
1204,20,0,16,4,2,1434,6,1,6,10,62,12
1226,22,0,16,2,2,1434,6,1,6,10,63,12
# complete
