kind,ordinal,begin_ns,end_ns
1,0,88536962363414,88536971591854
0,0,88536962360344,88536988326645
1,1,88539212255091,88539212256071
0,1,88539212254201,88539225018523
1,2,88539247304503,88539247304543
0,2,88539247304463,88539255936777
1,3,88539269172226,88539271478553
0,3,88539269172196,88539286954860
1,4,88539330341047,88539330341327
0,4,88539330340957,88539338495143
1,5,88539351861632,88539353983810
0,5,88539351861562,88539374527480
1,6,88539380886966,88539390006317
0,6,88539380886886,88539405479874
1,7,88539411270993,88539421149619
0,7,88539411270923,88539441793899
1,8,88539448121985,88539457289055
0,8,88539448121905,88539472772842
1,9,88539478985989,88539488257189
0,9,88539478985919,88539503752196
1,10,88539509911463,88539524291096
0,10,88539509911393,88539539713133
1,11,88539546190938,88539555296899
0,11,88539546190878,88539571265733
1,12,88539577071532,88539591986032
0,12,88539577071462,88539607692888
1,13,88539615182208,88539623395293
0,13,88539615182128,88539639099429
1,14,88539649260994,88539654792505
0,14,88539649260894,88539670488660
1,15,88539680245828,88539691253029
0,15,88539680245738,88539706953245
1,16,88539716250395,88539722651870
0,16,88539716250125,88539738360246
1,17,88539746074215,88539754054932
0,17,88539746074145,88539774836210
1,18,88539781241396,88539790540076
0,18,88539781241316,88539806253811
1,19,88539813982060,88539821947077
0,19,88539813981980,88539837659973
1,20,88539844932844,88539858429841
0,20,88539844932774,88539874125457
1,21,88539882337693,88539889823543
0,21,88539882337613,88539905531298
1,22,88539914064152,88539921232504
0,22,88539914064112,88539936931840
1,23,88539943070997,88539957758898
0,23,88539943070827,88539973387844
1,24,88539980400846,88539989092999
0,24,88539980400726,88540004795285
1,25,88540012157986,88540020495801
0,25,88540012157966,88540041262469
1,26,88540048498920,88540056970145
0,26,88540048498780,88540072671701
1,27,88540080898356,88540088380676
0,27,88540080898296,88540104079642
1,28,88540113325982,88540124862320
0,28,88540113325892,88540140562706
1,29,88540148963851,88540156174142
0,29,88540148963771,88540171871218
1,30,88540178812221,88540187569884
0,30,88540178812171,88540208357872
1,31,88540215817942,88540224051168
0,31,88540215817832,88540239741353
1,32,88540246184279,88540255442289
0,32,88540246184189,88540271134105
1,33,88540279087122,88540291906923
0,33,88540279087052,88540307608009
1,34,88540317066458,88540323303475
0,34,88540317066368,88540338994680
1,35,88540348151251,88540354695766
0,35,88540348151171,88540370394532
1,36,88540377000236,88540391162390
0,36,88540377000166,88540406856586
1,37,88540413186442,88540422552592
0,37,88540413186372,88540438253867
1,38,88540445220020,88540453950463
0,38,88540445219940,88540474720072
1,39,88540482254841,88540490419207
0,39,88540482254721,88540506117923
1,40,88540514253849,88540521823479
0,40,88540514253749,88540537431195
1,41,88540544897925,88540558199143
0,41,88540544897855,88540573906539
1,42,88540580898731,88540589615825
0,42,88540580898641,88540605314120
1,43,88540612993369,88540621016676
0,43,88540612993299,88540641786104
1,44,88540649261924,88540657487230
0,44,88540649261844,88540673195566
1,45,88540680934014,88540688892061
0,45,88540680933934,88540704594097
1,46,88540712193596,88540720231863
0,46,88540712193536,88540740998601
1,47,88540747910364,88540756695377
0,47,88540747910284,88540772405313
1,48,88540780005482,88540788111399
0,48,88540780005402,88540803803624
1,49,88540811165085,88540824569183
0,49,88540811165005,88540840377868
1,50,88540848185756,88540855853395
0,50,88540848185646,88540871330822
1,51,88540879091390,88540891880971
0,51,88540879091320,88540907733096
1,52,88540914997947,88540923585841
0,52,88540914997887,88540939446056
1,53,88540947211244,88540955288471
0,53,88540947211214,88540970768718
1,54,88540979275852,88540991344357
0,54,88540979275822,88541007058393
1,55,88541015413458,88541022869628
0,55,88541015413208,88541038695083
1,56,88541046863299,88541054183600
0,56,88541046863249,88541074708959
1,57,88541082091360,88541090300066
0,57,88541082091330,88541106155090
1,58,88541113384002,88541122014385
0,58,88541113383932,88541137874940
1,59,88541144182666,88541153719765
0,59,88541144182596,88541174266875
1,60,88541181184288,88541189743302
0,60,88541181184228,88541205224319
1,61,88541211071127,88541220699715
0,61,88541211071077,88541241237875
1,62,88541247387702,88541256942381
0,62,88541247387632,88541272398698
1,63,88541279124342,88541287840275
0,63,88541279124302,88541308340685
1,64,88541314968699,88541323794822
0,64,88541314968629,88541339252019
1,65,88541345085767,88541355004364
0,65,88541345085717,88541370466941
1,66,88541376251150,88541390991891
0,66,88541376251080,88541406515748
1,67,88541412209017,88541422297603
0,67,88541412208897,88541437775410
# complete
