100,3699,720579,817063,995575,991876
200,255,560158,817063,1002271,1002016
300,3706,720751,817063,1108645,1104939
201,255,560158,817063,1115341,1115086
301,3706,720751,817063,1221715,1218009
202,255,560158,817063,1228411,1228156
302,3706,720751,817063,1334785,1331079
400,26,174986,817063,1334800,1334774
