# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1242,startup_ticks=2,drain_ticks=0,workload=1,no_sky=1,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=98931
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,4,2,1677,6,0,6,8,0,14
20,20,0,14,4,2,1785,6,0,6,8,1,15
40,20,0,16,4,2,1677,6,0,6,10,2,14
62,22,0,16,2,2,1785,6,0,6,10,3,15
82,20,0,14,4,2,1677,6,0,6,8,4,14
102,20,0,14,4,2,1677,6,0,4,10,5,14
122,20,0,16,2,2,1542,6,0,4,12,6,13
142,20,0,14,4,2,1542,6,0,6,8,7,13
162,20,0,14,4,2,1785,6,0,6,8,8,15
182,20,0,14,4,2,1812,6,0,6,8,9,15
202,20,0,16,2,2,1785,6,0,6,10,10,15
222,20,0,16,2,2,1677,6,0,6,10,11,14
242,20,0,14,2,2,1731,6,0,6,8,12,14
260,18,0,14,2,2,1461,6,0,4,10,13,12
278,18,0,14,2,2,1434,6,0,6,8,14,12
296,18,0,14,2,2,1326,6,0,4,10,15,11
314,18,0,14,2,2,1596,6,0,6,8,16,13
332,18,0,14,4,2,1677,6,0,6,8,17,14
352,20,0,16,2,2,1461,6,0,4,12,18,12
372,20,0,14,2,2,1623,6,0,6,8,19,13
390,18,0,14,2,2,1353,6,0,6,8,20,11
408,18,0,14,2,2,1353,6,0,6,8,21,11
426,18,0,16,2,2,1218,6,0,8,8,22,10
446,20,0,14,2,2,1110,6,0,4,10,23,9
464,18,0,14,2,2,1353,6,0,4,10,24,11
482,18,0,16,2,2,1353,6,0,6,10,25,11
502,20,0,26,4,2,1245,6,0,14,12,26,10
534,32,0,10,2,2,1353,6,0,4,6,27,11
548,14,0,8,2,2,1353,6,0,4,4,28,11
560,12,0,14,8,0,1461,6,0,4,10,29,12
582,22,0,12,4,2,1326,6,0,2,10,30,11
600,18,0,14,4,2,1434,6,0,6,8,31,12
620,20,0,14,4,2,1785,6,0,4,10,32,15
640,20,0,16,2,2,1785,6,0,6,10,33,15
660,20,0,16,4,2,1785,6,0,6,10,34,15
682,22,0,14,4,2,1677,6,0,4,10,35,14
702,20,0,14,2,2,1677,6,0,6,8,36,14
720,18,0,16,2,2,1677,6,0,6,10,37,14
740,20,0,16,2,2,1434,6,0,6,10,38,12
760,20,0,16,2,2,1542,6,0,6,10,39,13
780,20,0,14,4,2,1677,6,0,4,10,40,14
800,20,0,14,2,2,1812,6,0,4,10,41,15
818,18,0,16,2,2,1677,6,0,6,10,42,14
838,20,0,14,4,2,1569,6,0,6,8,43,13
858,20,0,14,4,2,1731,6,0,4,10,44,14
878,20,0,18,0,2,1461,6,0,12,6,45,12
898,20,0,10,2,2,1434,6,0,4,6,46,12
912,14,0,14,4,2,1461,6,0,4,10,47,12
932,20,0,14,2,2,1596,6,0,6,8,48,13
950,18,0,14,4,2,1677,6,0,4,10,49,14
970,20,0,16,2,2,1569,6,0,6,10,50,13
990,20,0,14,2,2,1731,6,0,6,8,51,14
1008,18,0,14,4,2,1461,6,0,6,8,52,12
1028,20,0,14,2,2,1569,6,0,4,10,53,13
1046,18,0,16,2,2,1326,6,0,6,10,54,11
1066,20,0,14,2,2,1326,6,0,8,6,55,11
1084,18,0,14,4,2,1569,6,0,6,8,56,13
1104,20,0,14,4,2,1569,6,0,4,10,57,13
1124,20,0,16,2,2,1461,6,0,6,10,58,12
1144,20,0,14,4,2,1461,6,0,6,8,59,12
1164,20,0,14,2,2,1461,6,0,6,8,60,12
1182,18,0,16,2,2,1461,6,0,6,10,61,12
1202,20,0,16,2,2,1434,6,0,6,10,62,12
1222,20,0,16,2,2,1434,6,0,6,10,63,12
# complete
