# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1174,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=1,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=98931
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,2,2,1677,0,0,6,8,0,14
18,18,0,16,2,2,1785,0,0,6,10,1,15
38,20,0,18,0,2,1677,0,0,6,12,2,14
58,20,0,16,2,2,1785,0,0,4,12,3,15
78,20,0,14,2,2,1677,0,0,4,10,4,14
96,18,0,14,2,2,1677,0,0,6,8,5,14
114,18,0,16,2,2,1542,0,0,6,10,6,13
134,20,0,16,2,2,1542,0,0,6,10,7,13
154,20,0,14,2,2,1785,0,0,4,10,8,15
172,18,0,14,2,2,1812,0,0,6,8,9,15
190,18,0,16,2,2,1785,0,0,6,10,10,15
210,20,0,14,2,2,1677,0,0,4,10,11,14
228,18,0,14,2,2,1731,0,0,6,8,12,14
246,18,0,14,2,2,1461,0,0,4,10,13,12
264,18,0,14,0,2,1434,0,0,6,8,14,12
280,16,0,16,0,2,1326,0,0,6,10,15,11
298,18,0,12,2,2,1596,0,0,6,6,16,13
314,16,0,14,2,2,1677,0,0,6,8,17,14
332,18,0,16,2,2,1461,0,0,6,10,18,12
352,20,0,14,2,2,1623,0,0,6,8,19,13
370,18,0,14,2,2,1353,0,0,6,8,20,11
388,18,0,12,2,2,1353,0,0,6,6,21,11
404,16,0,16,2,2,1218,0,0,6,10,22,10
424,20,0,16,0,2,1110,0,0,6,10,23,9
442,18,0,14,2,2,1353,0,0,4,10,24,11
460,18,0,14,2,2,1353,0,0,6,8,25,11
478,18,0,8,0,2,1245,0,0,2,6,26,10
488,10,0,12,2,2,1353,0,0,4,8,27,11
504,16,0,14,2,2,1353,0,0,6,8,28,11
522,18,0,14,2,2,1461,0,0,6,8,29,12
540,18,0,16,2,2,1326,0,0,6,10,30,11
560,20,0,16,0,2,1434,0,0,6,10,31,12
578,18,0,14,4,2,1785,0,0,6,8,32,15
598,20,0,14,2,2,1785,0,0,4,10,33,15
616,18,0,16,2,2,1785,0,0,6,10,34,15
636,20,0,16,2,2,1677,0,0,6,10,35,14
656,20,0,14,2,2,1677,0,0,6,8,36,14
674,18,0,16,2,2,1677,0,0,6,10,37,14
694,20,0,16,2,2,1434,0,0,4,12,38,12
714,20,0,16,2,2,1542,0,0,6,10,39,13
734,20,0,16,0,2,1677,0,0,6,10,40,14
752,18,0,14,2,2,1812,0,0,6,8,41,15
770,18,0,16,2,2,1677,0,0,6,10,42,14
790,20,0,14,2,2,1569,0,0,4,10,43,13
808,18,0,14,2,2,1731,0,0,6,8,44,14
826,18,0,14,2,2,1461,0,0,4,10,45,12
844,18,0,14,2,2,1434,0,0,6,8,46,12
862,18,0,14,2,2,1461,0,0,4,10,47,12
880,18,0,14,0,2,1596,0,0,4,10,48,13
896,16,0,14,2,2,1677,0,0,6,8,49,14
914,18,0,16,2,2,1569,0,0,4,12,50,13
934,20,0,14,2,2,1731,0,0,6,8,51,14
952,18,0,14,2,2,1461,0,0,6,8,52,12
970,18,0,14,2,2,1569,0,0,6,8,53,13
988,18,0,16,0,2,1326,0,0,4,12,54,11
1006,18,0,14,2,2,1326,0,0,6,8,55,11
1024,18,0,14,2,2,1569,0,0,6,8,56,13
1042,18,0,16,0,2,1569,0,0,4,12,57,13
1060,18,0,16,2,2,1461,0,0,4,12,58,12
1080,20,0,14,2,2,1461,0,0,6,8,59,12
1098,18,0,14,2,2,1461,0,0,6,8,60,12
1116,18,0,14,2,2,1461,0,0,6,8,61,12
1134,18,0,16,2,2,1434,0,0,6,10,62,12
1154,20,0,16,2,2,1434,0,0,6,10,63,12
# complete
