# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1260,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=1,light=0,recorded=64,pose_hash=1844998336,road_bytes=98931
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,4,2,1677,6,1,6,8,0,14
20,20,0,16,2,2,1785,6,1,6,10,1,15
40,20,0,16,4,2,1677,6,1,6,10,2,14
62,22,0,16,2,2,1785,6,1,6,10,3,15
82,20,0,14,4,2,1677,6,1,6,8,4,14
102,20,0,16,2,2,1677,6,1,6,10,5,14
122,20,0,16,2,2,1542,6,1,4,12,6,13
142,20,0,16,2,2,1542,6,1,6,10,7,13
162,20,0,14,4,2,1785,6,1,6,8,8,15
182,20,0,14,4,2,1812,6,1,6,8,9,15
202,20,0,16,4,2,1785,6,1,6,10,10,15
224,22,0,14,4,2,1677,6,1,6,8,11,14
244,20,0,14,2,2,1731,6,1,6,8,12,14
262,18,0,14,4,2,1461,6,1,6,8,13,12
282,20,0,14,2,2,1434,6,1,6,8,14,12
300,18,0,14,4,2,1326,6,1,6,8,15,11
320,20,0,14,2,2,1596,6,1,6,8,16,13
338,18,0,16,2,2,1677,6,1,6,10,17,14
358,20,0,16,2,2,1461,6,1,6,10,18,12
378,20,0,14,2,2,1623,6,1,6,8,19,13
396,18,0,14,2,2,1353,6,1,6,8,20,11
414,18,0,14,2,2,1353,6,1,6,8,21,11
432,18,0,16,2,2,1218,6,1,4,12,22,10
452,20,0,14,4,2,1110,6,1,4,10,23,9
472,20,0,14,2,2,1353,6,1,6,8,24,11
490,18,0,16,2,2,1353,6,1,6,10,25,11
510,20,0,16,2,2,1245,6,1,6,10,26,10
530,20,0,14,4,2,1353,6,1,6,8,27,11
550,20,0,14,2,2,1353,6,1,4,10,28,11
568,18,0,14,4,2,1461,6,1,4,10,29,12
588,20,0,16,2,2,1326,6,1,6,10,30,11
608,20,0,14,4,2,1434,6,1,4,10,31,12
628,20,0,14,4,2,1785,6,1,6,8,32,15
648,20,0,14,4,2,1785,6,1,6,8,33,15
668,20,0,16,4,2,1785,6,1,6,10,34,15
690,22,0,14,4,2,1677,6,1,6,8,35,14
710,20,0,14,4,2,1677,6,1,6,8,36,14
730,20,0,14,4,2,1677,6,1,4,10,37,14
750,20,0,16,2,2,1434,6,1,4,12,38,12
770,20,0,16,2,2,1542,6,1,6,10,39,13
790,20,0,16,2,2,1677,6,1,6,10,40,14
810,20,0,14,2,2,1812,6,1,6,8,41,15
828,18,0,16,2,2,1677,6,1,4,12,42,14
848,20,0,14,4,2,1569,6,1,6,8,43,13
868,20,0,14,2,2,1731,6,1,4,10,44,14
886,18,0,14,2,2,1461,6,1,4,10,45,12
904,18,0,14,2,2,1434,6,1,6,8,46,12
922,18,0,14,4,2,1461,6,1,6,8,47,12
942,20,0,12,4,2,1596,6,1,4,8,48,13
960,18,0,14,4,2,1677,6,1,6,8,49,14
980,20,0,16,4,2,1569,6,1,6,10,50,13
1002,22,0,14,2,2,1731,6,1,6,8,51,14
1020,18,0,14,4,2,1461,6,1,6,8,52,12
1040,20,0,14,4,2,1569,6,1,4,10,53,13
1060,20,0,16,2,2,1326,6,1,6,10,54,11
1080,20,0,14,4,2,1326,6,1,6,8,55,11
1100,20,0,14,4,2,1569,6,1,6,8,56,13
1120,20,0,16,2,2,1569,6,1,6,10,57,13
1140,20,0,16,2,2,1461,6,1,6,10,58,12
1160,20,0,14,4,2,1461,6,1,4,10,59,12
1180,20,0,14,4,2,1461,6,1,6,8,60,12
1200,20,0,14,4,2,1461,6,1,6,8,61,12
1220,20,0,16,2,2,1434,6,1,4,12,62,12
1240,20,0,16,2,2,1434,6,1,6,10,63,12
# complete
