# clock_hz=120,fenced=1,submitted=64,acknowledged=64,unrecorded=0,timeout=0,run_ticks=1244,startup_ticks=2,drain_ticks=0,workload=1,no_sky=0,no_traffic=0,mirror=0,light=0,recorded=64,pose_hash=1844998336,road_bytes=98931
start,interval,physics,projection,submit,fence,road_bytes,cars,mirrored,geometry,bands,pose,band_count
0,0,0,14,4,2,1677,6,0,6,8,0,14
20,20,0,16,2,2,1785,6,0,6,10,1,15
40,20,0,16,4,2,1677,6,0,6,10,2,14
62,22,0,16,4,2,1785,6,0,6,10,3,15
84,22,0,20,2,2,1677,6,0,8,12,4,14
108,24,0,18,4,2,1677,6,0,6,12,5,14
132,24,0,14,2,2,1542,6,0,4,10,6,13
150,18,0,12,0,2,1542,6,0,4,8,7,13
164,14,0,14,2,2,1785,6,0,4,10,8,15
182,18,0,14,4,2,1812,6,0,6,8,9,15
202,20,0,16,4,2,1785,6,0,6,10,10,15
224,22,0,16,6,2,1677,6,0,6,10,11,14
248,24,0,14,2,2,1731,6,0,6,8,12,14
266,18,0,14,2,2,1461,6,0,6,8,13,12
284,18,0,12,4,2,1434,6,0,6,6,14,12
302,18,0,14,2,2,1326,6,0,6,8,15,11
320,18,0,12,4,2,1596,6,0,6,6,16,13
338,18,0,14,4,2,1677,6,0,6,8,17,14
358,20,0,16,2,2,1461,6,0,4,12,18,12
378,20,0,12,4,2,1623,6,0,4,8,19,13
396,18,0,14,2,2,1353,6,0,6,8,20,11
414,18,0,12,4,2,1353,6,0,6,6,21,11
432,18,0,16,2,2,1218,6,0,6,10,22,10
452,20,0,14,4,2,1110,6,0,6,8,23,9
472,20,0,14,2,2,1353,6,0,6,8,24,11
490,18,0,14,4,2,1353,6,0,6,8,25,11
510,20,0,16,2,2,1245,6,0,4,12,26,10
530,20,0,14,4,2,1353,6,0,6,8,27,11
550,20,0,16,4,2,1353,6,0,6,10,28,11
572,22,0,20,4,2,1461,6,0,8,12,29,12
598,26,0,20,6,2,1326,6,0,8,12,30,11
626,28,0,22,2,2,1434,6,0,10,12,31,12
652,26,0,14,4,2,1785,6,0,4,10,32,15
672,20,0,22,2,2,1785,6,0,12,10,33,15
698,26,0,14,4,2,1785,6,0,6,8,34,15
718,20,0,14,2,2,1677,6,0,4,10,35,14
736,18,0,14,4,2,1677,6,0,6,8,36,14
756,20,0,14,2,2,1677,6,0,6,8,37,14
774,18,0,12,2,2,1434,6,0,4,8,38,12
790,16,0,20,6,2,1542,6,0,4,16,39,13
818,28,0,10,4,2,1677,6,0,4,6,40,14
834,16,0,10,2,2,1812,6,0,4,6,41,15
848,14,0,16,4,2,1677,6,0,6,10,42,14
870,22,0,12,2,2,1569,6,0,4,8,43,13
886,16,0,10,2,2,1731,6,0,4,6,44,14
900,14,0,12,2,2,1461,6,0,4,8,45,12
916,16,0,14,2,2,1434,6,0,6,8,46,12
934,18,0,16,4,2,1461,6,0,4,12,47,12
956,22,0,24,8,2,1596,6,0,14,10,48,13
990,34,0,18,2,2,1677,6,0,10,8,49,14
1012,22,0,12,2,2,1569,6,0,4,8,50,13
1028,16,0,14,4,2,1731,6,0,4,10,51,14
1048,20,0,10,4,2,1461,6,0,4,6,52,12
1064,16,0,10,2,2,1569,6,0,4,6,53,13
1078,14,0,12,2,2,1326,6,0,4,8,54,11
1094,16,0,10,2,2,1326,6,0,4,6,55,11
1108,14,0,10,2,2,1569,6,0,4,6,56,13
1122,14,0,12,0,2,1569,6,0,4,8,57,13
1136,14,0,12,2,2,1461,6,0,4,8,58,12
1152,16,0,16,2,2,1461,6,0,8,8,59,12
1172,20,0,10,2,2,1461,6,0,4,6,60,12
1186,14,0,10,4,2,1461,6,0,4,6,61,12
1202,16,0,16,4,2,1434,6,0,6,10,62,12
1224,22,0,14,4,2,1434,6,0,4,10,63,12
# complete
