0,0,0,0,0,0,0,106,6
R,104,32256,0
R,105,33536,0
R,106,34304,0
R,108,35328,0
R,112,36608,0
R,116,37120,1
R,117,37376,0
R,119,37632,1
R,122,37888,0
R,125,38144,1
R,130,38656,0
R,137,38912,1
R,141,39168,1
R,147,39424,0
R,163,39680,1
R,166,39680,1
R,197,40192,0
R,224,40448,0
C,32,26,0,145,102,0
C,26,30,0,136,103,0
C,21,36,0,121,105,0
C,16,46,0,157,107,0
C,11,64,0,138,111,0
C,6,100,0,89,119,0
