kind,ordinal,begin_ns,end_ns
1,0,74983799837729,74983809255575
0,0,74983799835419,74983825762850
1,1,74986050252135,74986050253145
0,1,74986050251455,74986056233771
1,2,74986082624549,74986082624619
0,2,74986082624509,74986092898090
1,3,74986108240242,74986108730259
0,3,74986108240212,74986124554938
1,4,74986170144816,74986170144976
0,4,74986170144706,74986176606609
1,5,74986197442459,74986197442519
0,5,74986197442379,74986208295567
1,6,74986225230359,74986225230519
0,6,74986225230279,74986239848555
1,7,74986252551542,74986260413617
0,7,74986252551512,74986275892688
1,8,74986284278160,74986291382369
0,8,74986284278030,74986307241828
1,9,74986315444391,74986322763789
0,9,74986315444321,74986343670509
1,10,74986353577422,74986359507728
0,10,74986353577382,74986375344187
1,11,74986385558648,74986391160086
0,11,74986385558618,74986406977425
1,12,74986416469270,74986422805714
0,12,74986416469200,74986443697764
1,13,74986453335948,74986459518963
0,13,74986453335918,74986475356022
1,14,74986485408984,74986491150411
0,14,74986485408904,74986506906920
1,15,74986516544395,74986522335032
0,15,74986516544325,74986543224392
1,16,74986554536087,74986559021751
0,16,74986554536057,74986574785360
1,17,74986584366835,74986590216242
0,17,74986584366755,74986606024881
1,18,74986614210034,74986626900831
0,18,74986614210004,74986642726810
1,19,74986651666538,74986658527909
0,19,74986651666508,74986674381568
1,20,74986684329081,74986690184617
0,20,74986684329011,74986705652358
1,21,74986716536186,74986726347589
0,21,74986716536156,74986741874510
1,22,74986751244366,74986757726979
0,22,74986751244296,74986773580358
1,23,74986782244818,74986789400347
0,23,74986782244788,74986809946499
1,24,74986818300931,74986825638228
0,24,74986818300911,74986841467088
1,25,74986850328777,74986857261627
0,25,74986850328747,74986872745218
1,26,74986880537203,74986893639038
0,26,74986880537173,74986909472737
1,27,74986916210808,74986925296626
0,27,74986916210778,74986941113085
1,28,74986948241874,74986956930584
0,28,74986948241844,74986972755413
1,29,74986979478324,74986993658343
0,29,74986979478304,74987009502742
1,30,74987016244173,74987025270201
0,30,74987016244153,74987040740002
1,31,74987047302685,74987056164104
0,31,74987047302655,74987076697396
1,32,74987083555806,74987092363786
0,32,74987083555776,74987108171885
1,33,74987114276680,74987123988894
0,33,74987114276650,74987139819423
1,34,74987146375675,74987155646752
0,34,74987146375645,74987176544432
1,35,74987183143704,74987192315061
0,35,74987183143644,74987207878532
1,36,74987215126580,74987223410772
0,36,74987215126550,74987238964483
1,37,74987246534999,74987259538555
0,37,74987246534979,74987275090325
1,38,74987282082605,74987290604536
0,38,74987282082575,74987306055047
1,39,74987314642368,74987326602889
0,39,74987314642338,74987342420908
1,40,74987351574056,74987358242107
0,40,74987351574026,74987374056387
1,41,74987382381209,74987389871166
0,41,74987382381179,74987405692515
1,42,74987414423435,74987426583645
0,42,74987414423415,74987442401294
1,43,74987452526066,74987458203933
0,43,74987452526046,74987473990292
1,44,74987483478798,74987489449103
0,44,74987483478698,74987510010865
1,45,74987519482811,74987525828744
0,45,74987519482771,74987541652583
1,46,74987551143899,74987557459612
0,46,74987551143869,74987572936604
1,47,74987582591698,74987593448966
0,47,74987582591668,74987608959246
1,48,74987618167674,74987624782356
0,48,74987618167644,74987640602765
1,49,74987649068636,74987656268135
0,49,74987649068616,74987676803787
1,50,74987686478471,74987692275348
0,50,74987686478451,74987707761039
1,51,74987716316559,74987723203900
0,51,74987716316529,74987743746862
1,52,74987752261543,74987759179003
0,52,74987752261473,74987774615664
1,53,74987784378538,74987790048326
0,53,74987784378468,74987810530428
1,54,74987819339487,74987825960649
0,54,74987819339457,74987841395731
1,55,74987850383229,74987856826402
0,55,74987850383199,74987872265123
1,56,74987881121292,74987892747795
0,56,74987881121262,74987908180327
1,57,74987916494899,74987923645328
0,57,74987916494829,74987939075389
1,58,74987946246848,74987959557832
0,58,74987946246818,74987974988293
1,59,74987982620609,74987990493464
0,59,74987982620529,74988005925145
1,60,74988013647291,74988026411637
0,60,74988013647271,74988041842589
1,61,74988049542904,74988057308180
0,61,74988049542874,74988072739911
1,62,74988080278948,74988093658731
0,62,74988080278908,74988109495100
1,63,74988117125786,74988125329679
0,63,74988117125686,74988141142788
1,64,74988149564109,74988156959837
0,64,74988149564039,74988172783996
1,65,74988181063238,74988193661046
0,65,74988181063218,74988209126457
1,66,74988216280166,74988224558458
0,66,74988216280126,74988239988370
1,67,74988247143939,74988260477342
0,67,74988247143869,74988275919563
# complete
